second,distance,motion,lightIntensity,occupied
151,283.00,0,4.17,1
152,336.00,0,4.17,1
153,337.00,0,4.17,1
154,337.00,0,4.17,1
155,282.00,0,4.17,1
156,283.00,0,4.17,1
157,189.00,0,4.17,1
158,282.00,0,4.17,1
159,282.00,0,4.17,1
160,336.00,0,4.17,1
161,281.00,0,4.17,1
162,338.00,0,4.17,1
163,283.00,0,4.17,1
164,339.00,0,4.17,1
165,282.00,0,4.17,1
166,284.00,0,4.17,1
167,282.00,0,4.17,1
168,129.00,0,4.17,1
169,126.00,0,4.17,1
170,124.00,0,4.17,1
171,282.00,0,4.17,1
172,282.00,0,4.17,1
173,282.00,0,4.17,1
174,337.00,0,4.17,1
175,138.00,0,4.17,1
176,282.00,0,4.17,1
177,282.00,0,4.17,1
178,281.00,0,4.17,1
180,281.00,0,4.17,1
181,134.00,0,4.17,1
182,283.00,0,4.17,1
183,282.00,0,4.17,1
184,284.00,0,4.17,1
185,337.00,0,4.17,1
186,337.00,0,4.17,1
187,337.00,0,4.17,1
188,337.00,0,4.17,1
189,337.00,0,4.17,1
190,337.00,0,4.17,1
191,337.00,0,4.17,1
192,337.00,0,4.17,1
193,337.00,0,4.17,1
194,337.00,0,4.17,1
195,337.00,0,4.17,1
196,337.00,0,4.17,1
197,337.00,0,4.17,1
198,337.00,0,4.17,1
199,337.00,0,3.33,1
200,337.00,0,3.33,1
201,337.00,0,4.17,1
202,337.00,0,4.17,1
203,337.00,0,3.33,1
204,337.00,0,3.33,1
205,337.00,0,3.33,1
206,337.00,0,3.33,1
207,337.00,0,3.33,1
208,337.00,0,3.33,1
210,337.00,0,3.33,1
211,337.00,0,3.33,1
212,337.00,0,3.33,1
213,337.00,0,3.33,1
214,337.00,0,3.33,1
215,337.00,0,3.33,1
216,337.00,0,3.33,1
217,337.00,0,3.33,1
218,337.00,0,3.33,1
219,337.00,0,3.33,1
220,337.00,0,3.33,1
221,337.00,0,3.33,1
222,337.00,0,3.33,1
223,337.00,0,3.33,1
224,337.00,0,3.33,1
225,337.00,0,3.33,1
226,337.00,0,3.33,1
227,337.00,0,3.33,1
228,337.00,0,3.33,1
229,337.00,0,3.33,1
230,337.00,0,3.33,1
231,337.00,0,3.33,1
232,337.00,0,3.33,1
233,337.00,0,3.33,1
234,337.00,0,3.33,1
235,337.00,0,4.17,1
236,337.00,0,3.33,1
237,337.00,0,4.17,1
239,337.00,0,4.17,1
240,337.00,0,4.17,1
241,337.00,0,4.17,1
242,337.00,0,4.17,1
243,337.00,0,4.17,1
244,337.00,0,4.17,1
245,337.00,0,4.17,1
246,283.00,0,4.17,1
247,337.00,0,4.17,1
248,282.00,0,4.17,1
249,282.00,0,4.17,1
250,282.00,0,4.17,1
251,282.00,0,3.33,1
252,280.00,0,3.33,1
253,337.00,0,3.33,1
254,283.00,0,3.33,1
255,283.00,0,3.33,1
256,128.00,0,3.33,1
257,281.00,0,3.33,1
258,281.00,0,2.50,1
259,280.00,0,2.50,1
260,282.00,0,2.50,1
261,282.00,0,2.50,1
262,282.00,0,2.50,1
263,337.00,0,3.33,1
264,338.00,0,3.33,1
265,283.00,0,3.33,1
266,131.00,0,3.33,1
268,338.00,0,4.17,1
269,133.00,0,4.17,1
270,285.00,0,4.17,1
271,282.00,0,4.17,1
272,282.00,0,4.17,1
273,283.00,0,4.17,1
274,282.00,0,4.17,1
275,282.00,0,4.17,1
276,282.00,0,4.17,1
277,129.00,0,4.17,1
278,281.00,0,4.17,1
279,282.00,0,4.17,1
280,282.00,0,4.17,1
281,280.00,0,4.17,1
282,284.00,0,4.17,1
283,282.00,0,4.17,1
284,338.00,0,4.17,1
285,282.00,0,4.17,1
286,282.00,0,4.17,1
287,337.00,0,4.17,1
288,283.00,0,4.17,1
289,282.00,0,4.17,1
290,281.00,0,4.17,1
291,282.00,0,4.17,1
292,284.00,0,4.17,1
293,284.00,0,4.17,1
294,283.00,0,4.17,1
295,284.00,0,4.17,1
297,282.00,0,4.17,1
298,282.00,0,4.17,1
299,284.00,0,3.33,1
300,336.00,0,4.17,1
301,281.00,0,3.33,1
302,283.00,0,3.33,1
303,338.00,0,3.33,1
304,130.00,0,3.33,1
305,283.00,0,3.33,1
306,284.00,0,3.33,1
307,282.00,0,3.33,1
308,129.00,0,3.33,1
309,337.00,0,3.33,1
310,283.00,0,3.33,1
311,279.00,0,3.33,1
312,280.00,0,3.33,1
313,337.00,0,3.33,1
314,283.00,0,3.33,1
315,282.00,0,3.33,1
316,282.00,0,3.33,1
317,282.00,0,3.33,1
318,282.00,0,2.50,1
319,283.00,0,2.50,1
320,285.00,0,2.50,1
321,282.00,0,2.50,1
322,338.00,0,2.50,1
323,282.00,0,2.50,1
325,337.00,0,2.50,1
326,336.00,0,2.50,1
327,282.00,0,2.50,1
328,282.00,0,2.50,1
329,284.00,0,2.50,1
330,283.00,0,2.50,1
331,282.00,0,2.50,1
332,279.00,0,2.50,1
333,282.00,0,2.50,1
334,186.00,0,2.50,1
335,337.00,0,2.50,1
336,338.00,0,2.50,1
337,284.00,0,2.50,1
338,284.00,0,2.50,1
339,283.00,0,2.50,1
340,283.00,0,2.50,1
341,337.00,0,2.50,1
342,282.00,0,2.50,1
343,282.00,0,2.50,1
344,281.00,0,2.50,1
345,282.00,0,2.50,1
346,282.00,0,2.50,1
347,282.00,0,2.50,1
348,283.00,0,2.50,1
349,282.00,0,2.50,1
350,284.00,0,2.50,1
351,282.00,0,2.50,1
352,281.00,0,2.50,1
354,283.00,0,2.50,1
355,337.00,0,2.50,1
356,282.00,0,2.50,1
357,281.00,0,3.33,1
358,282.00,0,3.33,1
359,132.00,0,3.33,1
360,282.00,0,3.33,1
361,131.00,0,3.33,1
362,282.00,0,3.33,1
363,336.00,0,4.17,1
364,132.00,0,4.17,1
365,282.00,0,4.17,1
366,282.00,0,4.17,1
367,280.00,0,4.17,1
368,282.00,0,4.17,1
369,283.00,0,3.33,1
370,336.00,0,3.33,1
371,130.00,0,3.33,1
372,284.00,0,3.33,1
373,282.00,0,4.17,1
374,337.00,0,4.17,1
375,282.00,0,4.17,1
376,338.00,0,4.17,1
377,130.00,0,4.17,1
378,128.00,0,4.17,1
379,129.00,0,4.17,1
380,129.00,0,4.17,1
382,282.00,0,4.17,1
383,129.00,0,4.17,1
384,282.00,0,4.17,1
385,336.00,0,4.17,1
386,128.00,0,4.17,1
387,281.00,0,4.17,1
388,282.00,0,4.17,1
389,132.00,0,4.17,1
390,191.00,0,4.17,1
391,281.00,0,4.17,1
392,282.00,0,4.17,1
393,282.00,0,4.17,1
394,282.00,0,4.17,1
395,282.00,0,3.33,1
396,282.00,0,3.33,1
397,193.00,0,3.33,1
398,130.00,0,4.17,1
399,282.00,0,3.33,1
400,281.00,0,3.33,1
401,128.00,0,3.33,1
402,132.00,0,3.33,1
403,282.00,0,3.33,1
404,282.00,0,3.33,1
405,282.00,0,3.33,1
406,284.00,0,3.33,1
407,129.00,0,3.33,1
408,284.00,0,3.33,1
409,338.00,0,3.33,1
411,280.00,0,3.33,1
412,283.00,0,3.33,1
413,282.00,0,3.33,1
414,339.00,0,3.33,1
415,129.00,0,3.33,1
416,128.00,0,3.33,1
417,283.00,0,3.33,1
418,283.00,0,2.50,1
419,282.00,0,2.50,1
420,283.00,0,2.50,1
421,282.00,0,2.50,1
422,282.00,0,2.50,1
423,283.00,0,2.50,1
424,285.00,0,2.50,1
425,129.00,0,2.50,1
426,280.00,0,2.50,1
427,283.00,0,2.50,1
428,281.00,0,2.50,1
429,284.00,0,3.33,1
430,282.00,0,3.33,1
431,281.00,0,3.33,1
432,281.00,0,3.33,1
433,337.00,0,4.17,1
434,282.00,0,4.17,1
435,127.00,0,4.17,1
436,282.00,0,4.17,1
437,282.00,0,4.17,1
439,283.00,0,4.17,1
440,282.00,0,4.17,1
441,283.00,0,4.17,1
442,283.00,0,4.17,1
443,2348.00,0,4.17,1
444,131.00,0,4.17,1
445,337.00,0,4.17,1
446,282.00,0,4.17,1
447,283.00,0,4.17,1
448,283.00,0,4.17,1
449,283.00,0,4.17,1
450,286.00,0,4.17,1
451,281.00,0,4.17,1
452,282.00,0,4.17,1
453,281.00,0,4.17,1
454,129.00,0,4.17,1
455,281.00,0,4.17,1
456,282.00,0,4.17,1
457,283.00,0,4.17,1
458,283.00,0,4.17,1
459,129.00,0,4.17,1
460,280.00,0,4.17,1
461,281.00,0,4.17,1
462,282.00,0,4.17,1
463,129.00,0,4.17,1
464,281.00,0,4.17,1
465,337.00,0,4.17,1
466,282.00,0,4.17,1
468,281.00,0,4.17,1
469,281.00,0,4.17,1
470,130.00,0,4.17,1
471,280.00,0,4.17,1
472,279.00,0,4.17,1
473,281.00,0,4.17,1
474,281.00,0,4.17,1
475,282.00,0,4.17,1
476,282.00,0,4.17,1
477,337.00,0,4.17,1
478,282.00,0,4.17,1
479,127.00,0,4.17,1
480,281.00,0,4.17,1
481,128.00,0,4.17,1
482,126.00,0,4.17,1
483,285.00,0,4.17,1
484,283.00,0,4.17,1
485,284.00,0,4.17,1
486,282.00,0,4.17,1
487,283.00,0,4.17,1
488,283.00,0,4.17,1
489,282.00,0,4.17,1
490,284.00,0,4.17,1
491,281.00,0,4.17,1
492,282.00,0,4.17,1
493,128.00,0,4.17,1
494,281.00,0,4.17,1
496,130.00,0,3.33,1
497,188.00,0,3.33,1
498,282.00,0,4.17,1
499,281.00,0,3.33,1
500,287.00,0,3.33,1
501,280.00,0,3.33,1
502,282.00,0,3.33,1
503,284.00,0,3.33,1
504,283.00,0,3.33,1
505,281.00,0,4.17,1
506,123.00,0,4.17,1
507,282.00,0,4.17,1
508,282.00,0,4.17,1
509,130.00,0,4.17,1
510,280.00,0,4.17,1
511,282.00,0,4.17,1
512,284.00,0,4.17,1
513,282.00,0,4.17,1
514,282.00,0,4.17,1
515,127.00,0,4.17,1
516,282.00,0,4.17,1
517,280.00,0,4.17,1
518,281.00,0,4.17,1
519,282.00,0,4.17,1
520,130.00,0,4.17,1
521,281.00,0,4.17,1
522,282.00,0,4.17,1
523,281.00,0,4.17,1
525,286.00,0,4.17,1
526,282.00,0,4.17,1
527,337.00,0,4.17,1
528,281.00,0,4.17,1
529,189.00,0,4.17,1
530,128.00,0,4.17,1
531,128.00,0,4.17,1
532,282.00,0,4.17,1
533,281.00,0,4.17,1
534,282.00,0,4.17,1
535,282.00,0,4.17,1
536,128.00,0,4.17,1
537,129.00,0,4.17,1
538,131.00,0,4.17,1
539,130.00,0,4.17,1
540,129.00,0,4.17,1
541,284.00,0,4.17,1
542,282.00,0,4.17,1
543,282.00,0,4.17,1
544,336.00,0,4.17,1
545,282.00,0,4.17,1
546,282.00,0,4.17,1
547,131.00,0,4.17,1
548,281.00,0,4.17,1
549,282.00,0,4.17,1
551,282.00,0,4.17,1
552,282.00,0,4.17,1
553,282.00,0,4.17,1
554,282.00,0,4.17,1
555,282.00,0,4.17,1
556,282.00,0,4.17,1
557,282.00,0,4.17,1
558,282.00,0,4.17,1
559,282.00,0,4.17,1
560,282.00,0,4.17,1
561,282.00,0,4.17,1
562,282.00,0,4.17,1
563,282.00,0,4.17,1
564,282.00,0,4.17,1
565,282.00,0,4.17,1
566,282.00,0,4.17,1
567,282.00,0,4.17,1
568,282.00,0,4.17,1
569,282.00,0,4.17,1
570,282.00,0,4.17,1
571,282.00,0,4.17,1
572,282.00,0,4.17,1
573,282.00,0,4.17,1
574,282.00,0,4.17,1
575,282.00,0,4.17,1
577,282.00,0,4.17,1
578,282.00,0,4.17,1
579,282.00,0,4.17,1
580,282.00,0,4.17,1
581,282.00,0,4.17,1
582,282.00,0,4.17,1
583,282.00,0,4.17,1
584,282.00,0,4.17,1
585,282.00,0,4.17,1
586,282.00,0,4.17,1
587,282.00,0,4.17,1
588,282.00,0,4.17,1
589,282.00,0,4.17,1
590,282.00,0,4.17,1
591,282.00,0,4.17,1
592,282.00,0,4.17,1
593,282.00,0,4.17,1
594,282.00,0,4.17,1
595,282.00,0,4.17,1
596,282.00,0,4.17,1
597,282.00,0,4.17,1
598,282.00,0,4.17,1
599,282.00,0,4.17,1
600,282.00,0,4.17,1
601,282.00,0,4.17,1
603,282.00,0,4.17,1
604,282.00,0,4.17,1
605,282.00,0,4.17,1
606,282.00,0,4.17,1
607,282.00,0,4.17,1
608,282.00,0,4.17,1
609,283.00,0,4.17,1
610,282.00,0,4.17,1
611,284.00,0,4.17,1
612,281.00,0,4.17,1
613,283.00,0,4.17,1
614,281.00,0,4.17,1
615,283.00,0,4.17,1
616,337.00,0,4.17,1
617,336.00,0,4.17,1
618,282.00,0,4.17,1
619,282.00,0,4.17,1
620,129.00,0,4.17,1
621,130.00,0,4.17,1
622,129.00,0,4.17,1
623,128.00,0,4.17,1
624,281.00,0,4.17,1
625,281.00,0,4.17,1
626,283.00,0,4.17,1
627,281.00,0,4.17,1
629,133.00,0,4.17,1
630,282.00,0,4.17,1
631,336.00,0,4.17,1
632,282.00,0,4.17,1
633,129.00,0,4.17,1
634,283.00,0,4.17,1
635,130.00,0,4.17,1
636,283.00,0,4.17,1
637,282.00,0,4.17,1
638,282.00,0,4.17,1
639,131.00,0,4.17,1
640,281.00,0,4.17,1
641,280.00,0,4.17,1
642,281.00,0,4.17,1
643,338.00,0,4.17,1
644,281.00,0,4.17,1
645,283.00,0,4.17,1
646,282.00,0,4.17,1
647,282.00,0,4.17,1
648,282.00,0,4.17,1
649,281.00,0,4.17,1
650,130.00,0,4.17,1
651,282.00,0,4.17,1
652,282.00,0,4.17,1
654,282.00,0,4.17,1
655,126.00,0,4.17,1
656,282.00,0,4.17,1
657,282.00,0,4.17,1
658,281.00,0,4.17,1
659,130.00,0,4.17,1
660,127.00,0,4.17,1
661,282.00,0,4.17,1
662,282.00,0,4.17,1
663,131.00,0,4.17,1
664,281.00,0,4.17,1
665,126.00,0,4.17,1
666,130.00,0,4.17,1
667,282.00,0,4.17,1
668,281.00,0,4.17,1
669,338.00,0,4.17,1
670,338.00,0,4.17,1
671,338.00,0,4.17,1
672,338.00,0,4.17,1
673,338.00,0,4.17,1
674,338.00,0,4.17,1
675,338.00,0,4.17,1
676,338.00,0,4.17,1
677,338.00,0,4.17,1
678,338.00,0,4.17,1
680,338.00,0,4.17,1
681,338.00,0,4.17,1
682,338.00,0,4.17,1
683,338.00,0,4.17,1
684,338.00,0,4.17,1
685,338.00,0,4.17,1
686,338.00,0,4.17,1
687,338.00,0,4.17,1
688,338.00,0,4.17,1
689,338.00,0,4.17,1
690,338.00,0,4.17,1
691,338.00,0,4.17,1
692,338.00,0,4.17,1
693,338.00,0,4.17,1
694,338.00,0,4.17,1
695,338.00,0,4.17,1
696,338.00,0,4.17,1
697,338.00,0,4.17,1
698,338.00,0,4.17,1
699,338.00,0,4.17,1
700,338.00,0,4.17,1
701,338.00,0,4.17,1
702,338.00,0,4.17,1
703,338.00,0,4.17,1
704,338.00,0,4.17,1
706,338.00,0,4.17,1
707,338.00,0,4.17,1
708,338.00,0,4.17,1
709,338.00,0,4.17,1
710,338.00,0,4.17,1
711,338.00,0,4.17,1
712,338.00,0,4.17,1
713,338.00,0,4.17,1
714,338.00,0,4.17,1
715,338.00,0,4.17,1
716,338.00,0,4.17,1
717,338.00,0,4.17,1
718,338.00,0,4.17,1
719,338.00,0,4.17,1
720,338.00,0,4.17,1
721,338.00,0,4.17,1
722,338.00,0,4.17,1
723,338.00,0,4.17,1
724,338.00,0,4.17,1
725,338.00,0,4.17,1
726,338.00,0,4.17,1
727,338.00,0,4.17,1
728,338.00,0,4.17,1
729,282.00,0,4.17,1
730,280.00,0,4.17,1
732,282.00,0,4.17,1
733,280.00,0,4.17,1
734,129.00,0,4.17,1
735,284.00,0,4.17,1
736,282.00,0,4.17,1
737,281.00,0,4.17,1
738,282.00,0,4.17,1
739,283.00,0,4.17,1
740,282.00,0,4.17,1
741,281.00,0,4.17,1
742,282.00,0,4.17,1
743,279.00,0,4.17,1
744,336.00,0,4.17,1
745,281.00,0,4.17,1
746,128.00,0,4.17,1
747,280.00,0,4.17,1
748,281.00,0,4.17,1
749,282.00,0,4.17,1
750,129.00,0,4.17,1
751,283.00,0,4.17,1
752,284.00,0,4.17,1
753,282.00,0,4.17,1
754,283.00,0,4.17,1
755,285.00,0,4.17,1
756,281.00,0,4.17,1
758,129.00,0,4.17,1
759,131.00,0,4.17,1
760,283.00,0,4.17,1
761,281.00,0,4.17,1
762,285.00,0,4.17,1
763,282.00,0,4.17,1
764,281.00,0,4.17,1
765,281.00,0,4.17,1
766,129.00,0,4.17,1
767,281.00,0,4.17,1
768,129.00,0,4.17,1
769,282.00,0,4.17,1
770,282.00,0,4.17,1
771,338.00,0,4.17,1
772,282.00,0,4.17,1
773,283.00,0,4.17,1
774,282.00,0,4.17,1
775,285.00,0,4.17,1
776,282.00,0,4.17,1
777,281.00,0,4.17,1
778,282.00,0,4.17,1
779,281.00,0,4.17,1
780,282.00,0,4.17,1
781,282.00,0,4.17,1
782,282.00,0,4.17,1
784,132.00,0,4.17,1
785,285.00,0,4.17,1
786,280.00,0,4.17,1
787,280.00,0,4.17,1
788,130.00,0,4.17,1
789,130.00,0,4.17,1
790,130.00,0,4.17,1
791,130.00,0,4.17,1
792,130.00,0,4.17,1
793,130.00,0,4.17,1
794,130.00,0,4.17,1
795,130.00,0,4.17,1
796,130.00,0,4.17,1
797,130.00,0,4.17,1
798,130.00,0,4.17,1
799,130.00,0,4.17,1
800,130.00,0,4.17,1
801,130.00,0,4.17,1
802,130.00,0,4.17,1
803,130.00,0,4.17,1
804,130.00,0,4.17,1
805,130.00,0,4.17,1
806,130.00,0,4.17,1
807,130.00,0,4.17,1
808,130.00,0,4.17,1
810,130.00,0,4.17,1
811,130.00,0,4.17,1
812,130.00,0,4.17,1
813,130.00,0,4.17,1
814,130.00,0,4.17,1
815,130.00,0,4.17,1
816,130.00,0,4.17,1
817,130.00,0,4.17,1
818,130.00,0,4.17,1
819,130.00,0,4.17,1
820,130.00,0,4.17,1
821,130.00,0,4.17,1
822,130.00,0,4.17,1
823,130.00,0,4.17,1
824,130.00,0,4.17,1
825,130.00,0,4.17,1
826,130.00,0,4.17,1
827,130.00,0,4.17,1
828,130.00,0,4.17,1
829,130.00,0,4.17,1
830,130.00,0,4.17,1
831,130.00,0,4.17,1
832,130.00,0,4.17,1
833,130.00,0,4.17,1
834,130.00,0,4.17,1
835,130.00,0,4.17,1
837,130.00,0,4.17,1
838,130.00,0,4.17,1
839,130.00,0,4.17,1
840,130.00,0,4.17,1
841,130.00,0,4.17,1
842,130.00,0,4.17,1
843,130.00,0,4.17,1
844,130.00,0,4.17,1
845,130.00,0,4.17,1
846,130.00,0,4.17,1
847,130.00,0,4.17,1
848,130.00,0,4.17,1
849,282.00,0,4.17,1
850,280.00,0,4.17,1
851,282.00,0,4.17,1
852,282.00,0,4.17,1
853,282.00,0,4.17,1
854,337.00,0,4.17,1
855,283.00,0,4.17,1
856,282.00,0,4.17,1
857,340.00,0,4.17,1
858,337.00,0,4.17,1
859,336.00,0,4.17,1
860,282.00,0,4.17,1
861,127.00,0,4.17,1
863,282.00,0,4.17,1
864,283.00,0,4.17,1
865,282.00,0,4.17,1
866,282.00,0,4.17,1
867,283.00,0,4.17,1
868,281.00,0,4.17,1
869,282.00,0,4.17,1
870,283.00,0,4.17,1
871,281.00,0,4.17,1
872,282.00,0,4.17,1
873,131.00,0,4.17,1
874,282.00,0,4.17,1
875,283.00,0,4.17,1
876,130.00,0,4.17,1
877,283.00,0,4.17,1
878,282.00,0,4.17,1
879,336.00,0,4.17,1
880,282.00,0,4.17,1
881,135.00,0,4.17,1
882,283.00,0,4.17,1
883,281.00,0,4.17,1
884,281.00,0,4.17,1
885,281.00,0,4.17,1
886,282.00,0,4.17,1
888,285.00,0,4.17,1
889,130.00,0,4.17,1
890,134.00,0,4.17,1
891,131.00,0,4.17,1
892,133.00,0,4.17,1
893,128.00,0,4.17,1
894,129.00,0,4.17,1
895,282.00,0,4.17,1
896,282.00,0,4.17,1
897,336.00,0,4.17,1
898,282.00,0,4.17,1
899,285.00,0,4.17,1
900,282.00,0,4.17,1
901,128.00,0,4.17,1
902,336.00,0,4.17,1
903,129.00,0,4.17,1
904,286.00,0,4.17,1
905,282.00,0,4.17,1
906,282.00,0,4.17,1
907,282.00,0,4.17,1
908,281.00,0,4.17,1
909,283.00,0,4.17,1
910,283.00,0,4.17,1
911,283.00,0,4.17,1
912,283.00,0,4.17,1
914,283.00,0,4.17,1
915,283.00,0,4.17,1
916,283.00,0,4.17,1
917,283.00,0,4.17,1
918,283.00,0,4.17,1
919,283.00,0,4.17,1
920,283.00,0,4.17,1
921,283.00,0,4.17,1
922,283.00,0,4.17,1
923,283.00,0,4.17,1
924,283.00,0,4.17,1
925,283.00,0,4.17,1
926,283.00,0,4.17,1
927,283.00,0,4.17,1
928,283.00,0,4.17,1
929,283.00,0,4.17,1
930,283.00,0,4.17,1
931,283.00,0,4.17,1
932,283.00,0,4.17,1
933,283.00,0,4.17,1
934,283.00,0,4.17,1
935,283.00,0,4.17,1
936,283.00,0,4.17,1
937,283.00,0,4.17,1
938,283.00,0,4.17,1
940,283.00,0,4.17,1
941,283.00,0,4.17,1
942,283.00,0,4.17,1
943,283.00,0,4.17,1
944,283.00,0,4.17,1
945,283.00,0,4.17,1
946,283.00,0,4.17,1
947,283.00,0,4.17,1
948,283.00,0,4.17,1
949,283.00,0,4.17,1
950,283.00,0,4.17,1
951,283.00,0,4.17,1
952,283.00,0,4.17,1
953,283.00,0,4.17,1
954,283.00,0,4.17,1
955,283.00,0,4.17,1
956,283.00,0,4.17,1
957,283.00,0,4.17,1
958,283.00,0,4.17,1
959,283.00,0,4.17,1
960,283.00,0,4.17,1
961,283.00,0,4.17,1
962,283.00,0,4.17,1
963,283.00,0,4.17,1
964,283.00,0,4.17,1
966,283.00,0,4.17,1
967,283.00,0,4.17,1
968,283.00,0,4.17,1
969,281.00,0,4.17,1
970,279.00,0,4.17,1
971,284.00,0,4.17,1
972,282.00,0,4.17,1
973,282.00,0,4.17,1
974,282.00,0,4.17,1
975,282.00,0,4.17,1
976,282.00,0,4.17,1
977,282.00,0,4.17,1
978,130.00,0,4.17,1
979,133.00,0,4.17,1
980,132.00,0,4.17,1
981,281.00,0,4.17,1
982,129.00,0,4.17,1
983,130.00,0,4.17,1
984,281.00,0,4.17,1
985,284.00,0,4.17,1
986,283.00,0,4.17,1
987,280.00,0,4.17,1
988,282.00,0,4.17,1
989,281.00,0,4.17,1
990,283.00,0,4.17,1
992,280.00,0,4.17,1
993,282.00,0,4.17,1
994,129.00,0,4.17,1
995,283.00,0,4.17,1
996,336.00,0,4.17,1
997,282.00,0,4.17,1
998,282.00,0,4.17,1
999,281.00,0,4.17,1
1000,338.00,0,4.17,1
1001,130.00,0,4.17,1
1002,282.00,0,4.17,1
1003,131.00,0,4.17,1
1004,283.00,0,4.17,1
1005,282.00,0,4.17,1
1006,281.00,0,4.17,1
1007,281.00,0,4.17,1
1008,281.00,0,4.17,1
1009,283.00,0,4.17,1
1010,129.00,0,4.17,1
1011,130.00,0,4.17,1
1012,284.00,0,4.17,1
1013,282.00,0,4.17,1
1014,282.00,0,4.17,1
1015,281.00,0,4.17,1
1016,282.00,0,4.17,1
1017,282.00,0,4.17,1
1019,282.00,0,4.17,1
1020,338.00,0,4.17,1
1021,282.00,0,4.17,1
1022,282.00,0,4.17,1
1023,282.00,0,4.17,1
1024,282.00,0,4.17,1
1025,282.00,0,4.17,1
1026,281.00,0,4.17,1
1027,281.00,0,4.17,1
1028,282.00,0,4.17,1
1029,283.00,0,4.17,1
1030,283.00,0,4.17,1
1031,283.00,0,4.17,1
1032,283.00,0,4.17,1
1033,283.00,0,4.17,1
1034,283.00,0,4.17,1
1035,283.00,0,4.17,1
1036,283.00,0,4.17,1
1037,283.00,0,4.17,1
1038,283.00,0,4.17,1
1039,283.00,0,4.17,1
1040,283.00,0,4.17,1
1041,283.00,0,4.17,1
1042,283.00,0,4.17,1
1043,283.00,0,4.17,1
1045,283.00,0,4.17,1
1046,283.00,0,4.17,1
1047,283.00,0,4.17,1
1048,283.00,0,4.17,1
1049,283.00,0,4.17,1
1050,283.00,0,4.17,1
1051,283.00,0,4.17,1
1052,283.00,0,4.17,1
1053,283.00,0,4.17,1
1054,283.00,0,4.17,1
1055,283.00,0,4.17,1
1056,283.00,0,4.17,1
1057,283.00,0,4.17,1
1058,283.00,0,4.17,1
1059,283.00,0,4.17,1
