second,distance,motion,lightIntensity,occupied
9565,278.00,0,8.33,1
9566,276.00,0,8.33,1
9567,276.00,0,8.33,1
9568,277.00,0,8.33,1
9569,278.00,0,8.33,1
9570,279.00,0,8.33,1
9571,278.00,0,8.33,1
9572,278.00,0,8.33,1
9573,277.00,1,8.33,1
9574,278.00,0,8.33,1
9575,277.00,0,8.33,1
9576,277.00,0,8.33,1
9578,276.00,0,8.33,1
9579,279.00,0,8.33,1
9580,277.00,0,8.33,1
9581,276.00,0,8.33,1
9582,278.00,0,8.33,1
9583,276.00,0,8.33,1
9584,277.00,0,8.33,1
9585,277.00,0,8.33,1
9586,276.00,0,8.33,1
9587,278.00,0,8.33,1
9588,276.00,0,8.33,1
9589,279.00,0,8.33,1
9590,278.00,0,8.33,1
9591,277.00,0,8.33,1
9592,276.00,0,8.33,1
9593,278.00,0,8.33,1
9594,278.00,0,8.33,1
9595,277.00,0,8.33,1
9596,277.00,0,8.33,1
9597,277.00,0,8.33,1
9598,277.00,0,8.33,1
9599,277.00,0,8.33,1
9600,276.00,0,8.33,1
9601,276.00,0,8.33,1
9602,278.00,0,8.33,1
9604,278.00,0,8.33,1
9605,276.00,0,8.33,1
9606,276.00,0,8.33,1
9607,277.00,0,8.33,1
9608,277.00,0,8.33,1
9609,276.00,0,8.33,1
9610,278.00,0,8.33,1
9611,276.00,0,8.33,1
9612,276.00,0,8.33,1
9613,277.00,0,8.33,1
9614,276.00,0,8.33,1
9615,277.00,0,8.33,1
9616,275.00,0,8.33,1
9617,277.00,0,8.33,1
9618,275.00,0,8.33,1
9619,277.00,0,8.33,1
9620,276.00,0,8.33,1
9621,276.00,0,8.33,1
9622,276.00,0,8.33,1
9623,278.00,0,8.33,1
9624,277.00,0,8.33,1
9625,277.00,0,8.33,1
9626,277.00,0,8.33,1
9627,277.00,0,8.33,1
9629,277.00,0,8.33,1
9630,276.00,0,8.33,1
9631,276.00,0,8.33,1
9632,277.00,0,8.33,1
9633,278.00,0,8.33,1
9634,276.00,0,8.33,1
9635,277.00,0,8.33,1
9636,276.00,0,8.33,1
9637,276.00,0,8.33,1
9638,277.00,0,8.33,1
9639,277.00,0,8.33,1
9640,277.00,0,8.33,1
9641,276.00,0,8.33,1
9642,276.00,0,8.33,1
9643,279.00,0,8.33,1
9644,276.00,0,8.33,1
9645,275.00,0,8.33,1
9646,276.00,0,8.33,1
9647,277.00,0,8.33,1
9648,276.00,0,8.33,1
9649,277.00,0,8.33,1
9650,277.00,0,8.33,1
9651,276.00,0,8.33,1
9652,277.00,0,8.33,1
9653,277.00,0,8.33,1
9654,277.00,0,8.33,1
9656,276.00,0,8.33,1
9657,277.00,0,8.33,1
9658,277.00,0,8.33,1
9659,276.00,0,8.33,1
9660,276.00,0,8.33,1
9661,277.00,0,8.33,1
9662,277.00,0,8.33,1
9663,277.00,0,8.33,1
9664,277.00,0,8.33,1
9665,276.00,0,8.33,1
9666,277.00,0,8.33,1
9667,276.00,0,8.33,1
9668,277.00,0,8.33,1
9669,277.00,0,8.33,1
9670,277.00,0,8.33,1
9671,277.00,0,8.33,1
9672,277.00,0,8.33,1
9673,278.00,0,8.33,1
9674,276.00,0,8.33,1
9675,277.00,0,8.33,1
9676,278.00,0,8.33,1
9677,278.00,0,8.33,1
9678,276.00,0,8.33,1
9679,276.00,0,8.33,1
9681,276.00,0,8.33,1
9682,276.00,0,8.33,1
9683,276.00,0,8.33,1
9684,277.00,0,8.33,1
9685,277.00,0,8.33,1
9686,276.00,0,8.33,1
9687,277.00,0,8.33,1
9688,278.00,0,8.33,1
9689,277.00,0,8.33,1
9690,276.00,0,8.33,1
9691,277.00,0,8.33,1
9692,277.00,0,8.33,1
9693,276.00,0,8.33,1
9694,278.00,0,8.33,1
9695,276.00,0,8.33,1
9696,277.00,0,8.33,1
9697,277.00,0,8.33,1
9698,277.00,0,8.33,1
9699,277.00,0,8.33,1
9700,277.00,0,8.33,1
9701,277.00,0,8.33,1
9702,277.00,0,8.33,1
9703,277.00,0,8.33,1
9704,277.00,0,8.33,1
9705,277.00,0,8.33,1
9707,277.00,0,8.33,1
9708,277.00,0,8.33,1
9709,277.00,0,8.33,1
9710,277.00,0,8.33,1
9711,277.00,0,8.33,1
9712,277.00,0,8.33,1
9713,277.00,0,8.33,1
9714,277.00,0,8.33,1
9715,277.00,0,8.33,1
9716,277.00,0,8.33,1
9717,277.00,0,8.33,1
9718,277.00,1,8.33,1
9719,277.00,1,8.33,1
9720,277.00,0,8.33,1
9721,277.00,0,8.33,1
9722,277.00,0,8.33,1
9723,277.00,0,8.33,1
9724,277.00,0,8.33,1
9725,277.00,0,8.33,1
9726,277.00,0,8.33,1
9727,277.00,0,8.33,1
9728,277.00,0,8.33,1
9729,277.00,0,8.33,1
9730,277.00,0,8.33,1
9731,277.00,0,8.33,1
9732,277.00,0,8.33,1
9734,277.00,0,8.33,1
9735,277.00,0,8.33,1
9736,277.00,0,8.33,1
9737,277.00,0,8.33,1
9738,277.00,0,8.33,1
9739,277.00,0,8.33,1
9740,277.00,0,8.33,1
9741,277.00,0,8.33,1
9742,277.00,0,8.33,1
9743,277.00,0,8.33,1
9744,277.00,0,8.33,1
9745,277.00,0,8.33,1
9746,277.00,0,8.33,1
9747,277.00,0,8.33,1
9748,277.00,0,8.33,1
9749,277.00,0,8.33,1
9750,277.00,0,8.33,1
9751,277.00,0,8.33,1
9752,277.00,0,8.33,1
9753,277.00,0,8.33,1
9754,277.00,0,8.33,1
9755,277.00,0,8.33,1
9756,277.00,0,8.33,1
9757,278.00,0,8.33,1
9758,276.00,0,8.33,1
9760,277.00,0,8.33,1
9761,275.00,0,8.33,1
9762,276.00,0,8.33,1
9763,276.00,0,8.33,1
9764,276.00,0,8.33,1
9765,275.00,0,8.33,1
9766,276.00,0,8.33,1
9767,276.00,0,8.33,1
9768,275.00,0,8.33,1
9769,276.00,0,8.33,1
9770,276.00,0,8.33,1
9771,276.00,0,8.33,1
9772,277.00,0,8.33,1
9773,277.00,0,8.33,1
9774,275.00,0,8.33,1
9775,276.00,0,8.33,1
9776,275.00,0,8.33,1
9777,276.00,0,8.33,1
9778,276.00,0,8.33,1
9779,275.00,0,8.33,1
9780,275.00,0,8.33,1
9781,276.00,0,8.33,1
9782,276.00,0,8.33,1
9783,277.00,0,8.33,1
9785,277.00,0,8.33,1
9786,277.00,0,8.33,1
9787,277.00,0,8.33,1
9788,276.00,0,8.33,1
9789,277.00,0,8.33,1
9790,276.00,0,8.33,1
9791,276.00,0,8.33,1
9792,277.00,0,8.33,1
9793,276.00,0,8.33,1
9794,277.00,0,8.33,1
9795,277.00,0,8.33,1
9796,276.00,0,8.33,1
9797,276.00,0,8.33,1
9798,276.00,0,8.33,1
9799,276.00,0,8.33,1
9800,275.00,0,8.33,1
9801,277.00,0,8.33,1
9802,277.00,0,8.33,1
9803,275.00,0,8.33,1
9804,276.00,0,8.33,1
9805,277.00,0,8.33,1
9806,276.00,0,8.33,1
9807,276.00,0,8.33,1
9808,276.00,0,8.33,1
9809,277.00,0,8.33,1
9811,276.00,0,8.33,1
9812,276.00,0,8.33,1
9813,277.00,0,8.33,1
9814,277.00,0,8.33,1
9815,276.00,0,8.33,1
9816,276.00,0,8.33,1
9817,275.00,0,8.33,1
9818,277.00,0,8.33,1
9819,277.00,0,8.33,1
9820,277.00,0,8.33,1
9821,277.00,0,8.33,1
9822,277.00,0,8.33,1
9823,277.00,1,8.33,1
9824,277.00,0,8.33,1
9825,277.00,0,8.33,1
9826,277.00,0,8.33,1
9827,277.00,0,8.33,1
9828,277.00,0,8.33,1
9829,277.00,0,8.33,1
9830,277.00,0,8.33,1
9831,277.00,0,8.33,1
9832,277.00,0,8.33,1
9833,277.00,0,8.33,1
9834,277.00,1,8.33,1
9835,277.00,0,8.33,1
9837,277.00,0,8.33,1
9838,277.00,0,8.33,1
9839,277.00,0,8.33,1
9840,277.00,1,8.33,1
9841,277.00,0,8.33,1
9842,277.00,0,8.33,1
9843,277.00,0,8.33,1
9844,277.00,1,8.33,1
9845,277.00,0,8.33,1
9846,277.00,0,8.33,1
9847,277.00,0,8.33,1
9848,277.00,0,8.33,1
9849,277.00,0,8.33,1
9850,277.00,0,8.33,1
9851,277.00,0,8.33,1
9852,277.00,0,8.33,1
9853,277.00,0,8.33,1
9854,277.00,0,8.33,1
9855,277.00,0,8.33,1
9856,277.00,0,8.33,1
9857,277.00,0,8.33,1
9858,277.00,0,8.33,1
9859,277.00,0,8.33,1
9860,277.00,1,8.33,1
9861,277.00,1,8.33,1
9863,277.00,0,8.33,1
9864,277.00,0,8.33,1
9865,277.00,0,8.33,1
9866,277.00,1,8.33,1
9867,277.00,1,8.33,1
9868,277.00,0,8.33,1
9869,277.00,0,8.33,1
9870,277.00,0,8.33,1
9871,277.00,0,8.33,1
9872,277.00,0,8.33,1
9873,277.00,0,8.33,1
9874,277.00,0,8.33,1
9875,277.00,0,8.33,1
9876,277.00,0,8.33,1
9877,277.00,0,8.33,1
9878,276.00,0,8.33,1
9879,275.00,0,8.33,1
9880,277.00,1,8.33,1
9881,276.00,1,8.33,1
9882,123.00,0,7.50,1
9883,214.00,0,8.33,1
9884,277.00,1,8.33,1
9885,276.00,1,7.50,1
9886,276.00,0,7.50,1
9888,276.00,0,7.50,1
9889,279.00,0,8.33,1
9890,277.00,1,8.33,1
9891,2416.00,0,8.33,1
9892,276.00,0,8.33,1
9893,276.00,0,8.33,1
9894,277.00,0,1.67,1
9895,279.00,1,1.67,1
9896,276.00,0,1.67,1
9897,278.00,0,1.67,1
9898,277.00,0,1.67,1
9899,276.00,0,1.67,1
9900,276.00,0,1.67,1
9901,277.00,0,1.67,1
9902,278.00,0,1.67,1
9903,276.00,0,1.67,1
9904,277.00,0,1.67,1
9905,276.00,0,1.67,1
9906,279.00,0,1.67,1
9907,277.00,0,1.67,1
9908,277.00,0,1.67,1
9909,278.00,0,1.67,1
9910,276.00,0,1.67,1
9911,277.00,0,1.67,1
9912,277.00,0,1.67,1
9914,277.00,0,1.67,1
9915,277.00,0,1.67,1
9916,277.00,0,1.67,1
9917,277.00,0,1.67,1
9918,277.00,0,1.67,1
9919,278.00,0,1.67,1
9920,277.00,0,1.67,1
9921,278.00,0,1.67,1
9922,279.00,0,1.67,1
9923,277.00,0,1.67,1
9924,277.00,0,1.67,1
9925,277.00,0,1.67,1
9926,277.00,0,1.67,1
9927,277.00,0,1.67,1
9928,278.00,0,1.67,1
9929,277.00,0,1.67,1
9930,277.00,0,1.67,1
9931,276.00,0,1.67,1
9932,279.00,0,1.67,1
9933,278.00,0,1.67,1
9934,278.00,0,1.67,1
9935,279.00,0,1.67,1
9936,277.00,0,1.67,1
9937,277.00,0,1.67,1
9938,278.00,0,1.67,1
9940,278.00,0,1.67,1
9941,278.00,0,1.67,1
9942,280.00,0,1.67,1
9943,278.00,0,1.67,1
9944,277.00,0,1.67,1
9945,279.00,0,1.67,1
9946,277.00,0,1.67,1
9947,277.00,0,1.67,1
9948,276.00,0,1.67,1
9949,277.00,0,1.67,1
9950,277.00,0,1.67,1
9951,277.00,0,1.67,1
9952,277.00,0,1.67,1
9953,277.00,0,1.67,1
9954,278.00,0,1.67,1
9955,278.00,0,1.67,1
9956,276.00,0,1.67,1
9957,277.00,0,1.67,1
9958,277.00,0,1.67,1
9959,277.00,0,1.67,1
9960,277.00,0,1.67,1
9961,277.00,0,1.67,1
9962,277.00,0,1.67,1
9963,277.00,0,1.67,1
9965,277.00,0,1.67,1
9966,278.00,0,1.67,1
9967,277.00,0,1.67,1
9968,277.00,0,1.67,1
9969,277.00,0,1.67,1
9970,278.00,0,1.67,1
9971,277.00,0,1.67,1
9972,277.00,0,1.67,1
9973,278.00,0,1.67,1
9974,278.00,0,1.67,1
9975,277.00,0,1.67,1
9976,277.00,0,1.67,1
9977,277.00,0,1.67,1
9978,277.00,0,1.67,1
9979,276.00,0,1.67,1
9980,278.00,0,1.67,1
9981,279.00,0,1.67,1
9982,278.00,0,1.67,1
9983,276.00,0,1.67,1
9984,276.00,0,1.67,1
9985,277.00,0,1.67,1
9986,277.00,0,1.67,1
9987,277.00,0,1.67,1
9988,276.00,0,1.67,1
9989,277.00,0,1.67,1
9991,277.00,0,1.67,1
9992,278.00,0,1.67,1
9993,277.00,0,1.67,1
9994,277.00,0,1.67,1
9995,278.00,0,1.67,1
9996,278.00,0,1.67,1
9997,277.00,0,1.67,1
9998,277.00,0,1.67,1
9999,277.00,0,1.67,1
10000,278.00,0,1.67,1
10001,280.00,0,1.67,1
10002,278.00,0,1.67,1
10003,278.00,0,1.67,1
10004,276.00,0,1.67,1
10005,277.00,0,1.67,1
10006,277.00,0,1.67,1
10007,280.00,0,1.67,1
10008,277.00,0,1.67,1
10009,277.00,0,1.67,1
10010,277.00,0,1.67,1
10011,277.00,0,1.67,1
10012,276.00,0,1.67,1
10013,278.00,0,1.67,1
10014,278.00,0,1.67,1
10015,278.00,0,1.67,1
10017,277.00,0,1.67,1
10018,277.00,0,1.67,1
10019,277.00,0,1.67,1
10020,278.00,0,1.67,1
10021,276.00,0,1.67,1
10022,277.00,0,1.67,1
10023,277.00,0,1.67,1
10024,279.00,0,1.67,1
10025,277.00,0,1.67,1
10026,278.00,0,1.67,1
10027,277.00,0,1.67,1
10028,330.00,0,1.67,1
10029,278.00,0,1.67,1
10030,276.00,0,1.67,1
10031,277.00,0,1.67,1
10032,278.00,0,1.67,1
10033,277.00,0,1.67,1
10034,276.00,0,1.67,1
10035,278.00,0,1.67,1
10036,278.00,0,1.67,1
10037,278.00,0,1.67,1
10038,279.00,0,1.67,1
10039,278.00,0,1.67,1
10040,280.00,0,1.67,1
10041,278.00,0,1.67,1
10043,276.00,0,1.67,1
10044,277.00,0,1.67,1
10045,277.00,0,1.67,1
10046,278.00,0,1.67,1
10047,278.00,0,1.67,1
10048,278.00,0,1.67,1
10049,276.00,0,1.67,1
10050,278.00,0,1.67,1
10051,278.00,0,1.67,1
10052,277.00,0,1.67,1
10053,277.00,0,1.67,1
10054,278.00,0,1.67,1
10055,276.00,0,1.67,1
10056,277.00,0,1.67,1
10057,277.00,0,1.67,1
10058,277.00,0,1.67,1
10059,279.00,0,1.67,1
10060,277.00,0,1.67,1
10061,278.00,0,1.67,1
10062,277.00,0,1.67,1
10063,277.00,0,1.67,1
10064,278.00,0,1.67,1
10065,278.00,0,1.67,1
10066,278.00,0,1.67,1
10068,277.00,0,1.67,1
10069,277.00,0,1.67,1
10070,277.00,0,1.67,1
10071,279.00,0,1.67,1
10072,278.00,0,1.67,1
10073,276.00,0,1.67,1
10074,278.00,0,1.67,1
10075,278.00,0,1.67,1
10076,278.00,0,1.67,1
10077,277.00,0,1.67,1
10078,277.00,0,1.67,1
10079,276.00,0,1.67,1
10080,277.00,0,1.67,1
10081,277.00,0,1.67,1
10082,277.00,0,1.67,1
10083,278.00,0,1.67,1
10084,277.00,0,1.67,1
10085,276.00,0,1.67,1
10086,278.00,0,1.67,1
10087,278.00,0,1.67,1
10088,276.00,0,1.67,1
10089,278.00,0,1.67,1
10090,277.00,0,1.67,1
10091,277.00,0,1.67,1
10092,277.00,0,1.67,1
10094,278.00,0,1.67,1
10095,278.00,0,1.67,1
10096,277.00,0,1.67,1
10097,277.00,0,1.67,1
10098,277.00,0,1.67,1
10099,277.00,0,1.67,1
10100,277.00,0,1.67,1
10101,277.00,0,1.67,1
10102,276.00,0,1.67,1
10103,278.00,0,1.67,1
10104,278.00,0,1.67,1
10105,278.00,0,1.67,1
10106,277.00,0,1.67,1
10107,276.00,0,1.67,1
10108,279.00,0,1.67,1
10109,277.00,0,1.67,1
10110,278.00,0,1.67,1
10111,276.00,0,1.67,1
10112,276.00,0,1.67,1
10113,277.00,0,1.67,1
10114,277.00,0,1.67,1
10115,277.00,0,1.67,1
10116,277.00,0,1.67,1
10117,278.00,0,1.67,1
10118,277.00,0,1.67,1
10119,276.00,0,1.67,1
10121,279.00,0,1.67,1
10122,276.00,0,1.67,1
10123,277.00,0,1.67,1
10124,277.00,0,1.67,1
10125,277.00,0,1.67,1
10126,278.00,0,1.67,1
10127,277.00,0,1.67,1
10128,277.00,0,1.67,1
10129,278.00,0,1.67,1
10130,277.00,0,1.67,1
10131,278.00,0,1.67,1
10132,278.00,0,1.67,1
10133,277.00,0,1.67,1
10134,277.00,0,1.67,1
10135,278.00,0,1.67,1
10136,276.00,0,1.67,1
10137,277.00,0,1.67,1
10138,276.00,0,1.67,1
10139,277.00,0,1.67,1
10140,277.00,0,1.67,1
10141,277.00,0,1.67,1
10142,278.00,0,1.67,1
10143,278.00,0,1.67,1
10144,276.00,0,1.67,1
10146,278.00,0,1.67,1
10147,279.00,0,1.67,1
10148,276.00,0,1.67,1
10149,278.00,0,1.67,1
10150,277.00,0,1.67,1
10151,278.00,0,1.67,1
10152,277.00,0,1.67,1
10153,276.00,0,1.67,1
10154,276.00,0,1.67,1
10155,278.00,0,1.67,1
10156,278.00,0,1.67,1
10157,278.00,0,1.67,1
10158,277.00,0,1.67,1
10159,276.00,0,1.67,1
10160,279.00,0,1.67,1
10161,276.00,0,1.67,1
10162,278.00,0,1.67,1
10163,276.00,0,1.67,1
10164,278.00,0,1.67,1
10165,276.00,0,1.67,1
10166,277.00,0,1.67,1
10167,277.00,0,1.67,1
10168,277.00,0,1.67,1
10169,278.00,0,1.67,1
10170,278.00,0,1.67,1
10172,278.00,0,1.67,1
10173,277.00,0,1.67,1
10174,278.00,0,1.67,1
10175,276.00,0,1.67,1
10176,278.00,0,1.67,1
10177,279.00,0,1.67,1
10178,277.00,0,1.67,1
10179,277.00,0,1.67,1
10180,277.00,0,1.67,1
10181,278.00,0,1.67,1
10182,277.00,0,1.67,1
10183,278.00,0,1.67,1
10184,278.00,0,1.67,1
10185,276.00,0,1.67,1
10186,276.00,0,1.67,1
10187,278.00,0,1.67,1
10188,278.00,0,1.67,1
10189,277.00,0,1.67,1
10190,277.00,0,1.67,1
10191,278.00,0,1.67,1
10192,278.00,0,1.67,1
10193,276.00,0,1.67,1
10194,277.00,0,1.67,1
10195,278.00,0,1.67,1
10196,278.00,0,1.67,1
10198,278.00,0,1.67,1
10199,278.00,0,1.67,1
10200,276.00,0,1.67,1
10201,277.00,0,1.67,1
10202,277.00,0,1.67,1
10203,277.00,0,1.67,1
10204,277.00,0,1.67,1
10205,279.00,0,1.67,1
10206,276.00,0,1.67,1
10207,277.00,0,1.67,1
10208,278.00,0,1.67,1
10209,277.00,0,1.67,1
10210,278.00,0,1.67,1
10211,277.00,0,1.67,1
10212,277.00,0,1.67,1
10213,277.00,0,1.67,1
10214,278.00,0,1.67,1
10215,278.00,0,1.67,1
10216,276.00,0,1.67,1
10217,277.00,0,1.67,1
10218,277.00,0,1.67,1
10219,278.00,0,1.67,1
10220,278.00,0,1.67,1
10221,277.00,0,1.67,1
10223,277.00,0,1.67,1
10224,277.00,0,1.67,1
10225,277.00,0,1.67,1
10226,278.00,0,1.67,1
10227,277.00,0,1.67,1
10228,276.00,0,1.67,1
10229,278.00,0,1.67,1
10230,278.00,0,1.67,1
10231,276.00,0,1.67,1
10232,276.00,0,1.67,1
10233,278.00,0,1.67,1
10234,278.00,0,1.67,1
10235,277.00,0,1.67,1
10236,277.00,0,1.67,1
10237,276.00,0,1.67,1
10238,278.00,0,1.67,1
10239,277.00,0,1.67,1
10240,277.00,0,1.67,1
10241,278.00,0,1.67,1
10242,279.00,0,1.67,1
10243,277.00,0,1.67,1
10244,277.00,0,1.67,1
10245,277.00,0,1.67,1
10246,277.00,0,1.67,1
10247,277.00,0,1.67,1
10249,277.00,0,1.67,1
10250,277.00,0,1.67,1
10251,277.00,0,1.67,1
10252,276.00,0,1.67,1
10253,278.00,0,1.67,1
10254,278.00,0,1.67,1
10255,277.00,0,1.67,1
10256,276.00,0,1.67,1
10257,276.00,0,1.67,1
10258,277.00,0,1.67,1
10259,277.00,0,1.67,1
10260,278.00,0,1.67,1
10261,280.00,0,1.67,1
10262,277.00,0,1.67,1
10263,277.00,0,1.67,1
10264,277.00,0,1.67,1
10265,276.00,0,1.67,1
10266,276.00,0,1.67,1
10267,276.00,0,1.67,1
10268,278.00,0,1.67,1
10269,277.00,0,1.67,1
10270,277.00,0,1.67,1
10271,278.00,0,1.67,1
10272,278.00,0,1.67,1
10273,278.00,0,1.67,1
10275,279.00,0,1.67,1
10276,277.00,0,1.67,1
10277,277.00,0,1.67,1
10278,277.00,0,1.67,1
10279,277.00,0,1.67,1
10280,277.00,0,1.67,1
10281,277.00,0,1.67,1
10282,276.00,0,1.67,1
10283,276.00,0,1.67,1
10284,277.00,0,1.67,1
10285,277.00,0,1.67,1
10286,277.00,0,1.67,1
10287,277.00,0,1.67,1
10288,278.00,0,1.67,1
10289,278.00,0,1.67,1
10290,277.00,0,1.67,1
10291,278.00,0,1.67,1
10292,277.00,0,1.67,1
10293,276.00,0,1.67,1
10294,277.00,0,1.67,1
10295,278.00,0,1.67,1
10296,277.00,0,1.67,1
10297,277.00,0,1.67,1
10298,277.00,0,1.67,1
10300,277.00,0,1.67,1
10301,278.00,0,1.67,1
10302,277.00,0,1.67,1
10303,277.00,0,1.67,1
10304,278.00,0,1.67,1
10305,278.00,0,1.67,1
10306,277.00,0,1.67,1
10307,277.00,0,1.67,1
10308,277.00,0,1.67,1
10309,278.00,0,1.67,1
10310,278.00,0,1.67,1
10311,277.00,0,1.67,1
10312,277.00,0,1.67,1
10313,281.00,0,1.67,1
10314,278.00,0,1.67,1
10315,277.00,0,1.67,1
10316,277.00,0,1.67,1
10317,278.00,0,1.67,1
10318,276.00,0,1.67,1
10319,279.00,0,1.67,1
10320,277.00,0,1.67,1
10321,277.00,0,1.67,1
10322,277.00,0,1.67,1
10323,278.00,0,1.67,1
10324,278.00,0,1.67,1
10326,277.00,0,1.67,1
10327,278.00,0,1.67,1
10328,278.00,0,1.67,1
10329,278.00,0,1.67,1
10330,276.00,0,1.67,1
10331,278.00,0,1.67,1
10332,278.00,0,1.67,1
10333,277.00,0,1.67,1
10334,277.00,0,1.67,1
10335,276.00,0,1.67,1
10336,278.00,0,1.67,1
10337,277.00,0,1.67,1
10338,277.00,0,1.67,1
10339,277.00,0,1.67,1
10340,278.00,0,1.67,1
10341,277.00,0,1.67,1
10342,276.00,0,1.67,1
10343,277.00,0,1.67,1
10344,279.00,0,1.67,1
10345,277.00,0,1.67,1
10346,278.00,0,1.67,1
10347,277.00,0,1.67,1
10348,278.00,0,1.67,1
10349,277.00,0,1.67,1
10350,277.00,0,1.67,1
10352,278.00,0,1.67,1
10353,277.00,0,1.67,1
10354,277.00,0,1.67,1
10355,330.00,0,1.67,1
10356,278.00,0,1.67,1
10357,277.00,0,1.67,1
10358,278.00,0,1.67,1
10359,277.00,0,1.67,1
10360,276.00,0,1.67,1
10361,276.00,0,1.67,1
10362,276.00,0,1.67,1
10363,278.00,0,1.67,1
10364,276.00,0,1.67,1
10365,277.00,0,1.67,1
10366,278.00,0,1.67,1
10367,278.00,0,1.67,1
10368,277.00,0,1.67,1
10369,278.00,0,1.67,1
10370,278.00,0,1.67,1
10371,278.00,0,1.67,1
10372,278.00,0,1.67,1
10373,277.00,0,1.67,1
10374,278.00,0,1.67,1
10375,277.00,0,1.67,1
10377,276.00,0,1.67,1
10378,277.00,0,1.67,1
10379,277.00,0,1.67,1
10380,277.00,0,1.67,1
10381,277.00,0,1.67,1
10382,277.00,0,1.67,1
10383,276.00,0,1.67,1
10384,277.00,0,1.67,1
10385,277.00,0,1.67,1
10386,276.00,0,1.67,1
10387,277.00,0,1.67,1
10388,278.00,0,1.67,1
10389,276.00,0,1.67,1
10390,278.00,0,1.67,1
10391,276.00,0,1.67,1
10392,277.00,0,1.67,1
10393,277.00,0,1.67,1
10394,277.00,0,1.67,1
10395,278.00,0,1.67,1
10396,278.00,0,1.67,1
10397,276.00,0,1.67,1
10398,277.00,0,1.67,1
10399,277.00,0,1.67,1
10400,277.00,0,1.67,1
10401,277.00,0,1.67,1
10403,276.00,0,1.67,1
10404,277.00,0,1.67,1
10405,277.00,0,1.67,1
10406,278.00,0,1.67,1
10407,278.00,0,1.67,1
10408,277.00,0,1.67,1
10409,277.00,0,1.67,1
10410,277.00,0,1.67,1
10411,278.00,0,1.67,1
10412,277.00,0,1.67,1
10413,277.00,0,1.67,1
10414,278.00,0,1.67,1
10415,276.00,0,1.67,1
10416,276.00,0,1.67,1
10417,277.00,0,1.67,1
10418,277.00,0,1.67,1
10419,276.00,0,1.67,1
10420,276.00,0,1.67,1
10421,276.00,0,1.67,1
10422,277.00,0,1.67,1
10423,278.00,0,1.67,1
10424,277.00,0,1.67,1
10425,276.00,0,1.67,1
10426,277.00,0,1.67,1
10427,278.00,0,1.67,1
10429,277.00,0,1.67,1
10430,277.00,0,1.67,1
10431,277.00,0,1.67,1
10432,278.00,0,1.67,1
10433,277.00,0,1.67,1
10434,277.00,0,1.67,1
10435,277.00,0,1.67,1
10436,277.00,0,1.67,1
10437,276.00,0,1.67,1
10438,276.00,0,1.67,1
10439,277.00,0,1.67,1
10440,277.00,0,1.67,1
10441,276.00,0,1.67,1
10442,277.00,0,1.67,1
10443,278.00,0,1.67,1
10444,276.00,0,1.67,1
10445,277.00,0,1.67,1
10446,276.00,0,1.67,1
10447,277.00,0,1.67,1
10448,277.00,0,1.67,1
10449,276.00,0,1.67,1
10450,277.00,0,1.67,1
10451,277.00,0,1.67,1
10452,277.00,0,1.67,1
10454,276.00,0,1.67,1
10455,276.00,0,1.67,1
10456,277.00,0,1.67,1
10457,276.00,0,1.67,1
10458,276.00,0,1.67,1
10459,277.00,0,1.67,1
10460,277.00,0,1.67,1
10461,278.00,0,1.67,1
10462,277.00,0,1.67,1
10463,275.00,0,1.67,1
10464,278.00,0,1.67,1
10465,276.00,0,1.67,1
10466,278.00,0,1.67,1
10467,276.00,0,1.67,1
10468,276.00,0,1.67,1
10469,278.00,0,1.67,1
10470,278.00,0,1.67,1
10471,278.00,0,1.67,1
10472,277.00,0,1.67,1
10473,278.00,0,1.67,1
10474,279.00,0,1.67,1
10475,277.00,0,1.67,1
10476,276.00,0,1.67,1
10477,277.00,0,1.67,1
10478,277.00,0,1.67,1
10480,276.00,0,1.67,1
10481,278.00,0,1.67,1
10482,278.00,0,1.67,1
10483,277.00,0,1.67,1
10484,278.00,0,1.67,1
10485,276.00,0,1.67,1
10486,277.00,0,1.67,1
10487,277.00,0,1.67,1
10488,277.00,0,1.67,1
10489,277.00,0,1.67,1
10490,277.00,0,1.67,1
10491,277.00,0,1.67,1
10492,277.00,0,1.67,1
10493,277.00,0,1.67,1
10494,277.00,0,1.67,1
10495,276.00,0,1.67,1
10496,276.00,0,1.67,1
10497,278.00,0,1.67,1
10498,275.00,0,1.67,1
10499,276.00,0,1.67,1
10500,276.00,0,1.67,1
10501,277.00,0,1.67,1
10502,276.00,0,1.67,1
10503,277.00,0,1.67,1
10504,277.00,0,1.67,1
10506,276.00,0,1.67,1
10507,278.00,0,1.67,1
10508,276.00,0,1.67,1
10509,279.00,0,1.67,1
10510,278.00,0,1.67,1
10511,277.00,0,1.67,1
10512,279.00,0,1.67,1
10513,276.00,0,1.67,1
10514,277.00,0,1.67,1
10515,277.00,0,1.67,1
10516,280.00,0,1.67,1
10517,276.00,0,1.67,1
10518,277.00,0,1.67,1
10519,278.00,0,1.67,1
10520,277.00,0,1.67,1
10521,276.00,0,1.67,1
10522,276.00,0,1.67,1
10523,277.00,0,1.67,1
10524,278.00,0,1.67,1
10525,277.00,0,1.67,1
10526,278.00,0,1.67,1
10527,278.00,0,1.67,1
10528,277.00,0,1.67,1
10529,277.00,0,1.67,1
10530,278.00,0,1.67,1
10532,278.00,0,1.67,1
10533,279.00,0,1.67,1
10534,279.00,0,1.67,1
