second,distance,motion,lightIntensity,occupied,occupied_note
231,2386.0,0,0.83,1,1.0
232,335.0,0,0.83,1,1.0
233,2386.0,0,0.83,1,1.0
234,336.0,0,0.83,1,1.0
235,334.0,0,0.83,1,1.0
236,335.0,0,0.83,1,1.0
237,2385.0,0,0.83,1,1.0
238,2385.0,0,0.83,1,1.0
239,2386.0,0,0.83,1,1.0
240,2386.0,0,0.83,1,1.0
241,2386.0,0,0.83,1,1.0
242,335.0,0,0.83,1,1.0
243,2387.0,0,0.83,1,1.0
244,335.0,0,0.83,1,1.0
245,2386.0,0,0.83,1,1.0
246,2386.0,0,0.83,1,1.0
247,334.0,0,0.83,1,1.0
248,334.0,0,0.83,1,1.0
249,334.0,0,0.83,1,1.0
250,2385.0,0,0.83,1,0.0
251,2386.0,0,0.83,1,0.0
252,336.0,0,0.83,1,0.0
253,2387.0,0,0.83,1,0.0
254,2385.0,0,0.83,1,0.0
255,335.0,0,0.83,1,0.0
256,334.0,0,0.83,1,0.0
257,333.0,0,0.83,1,0.0
258,333.0,0,0.83,1,0.0
259,337.0,0,0.83,1,0.0
260,335.0,0,0.83,1,0.0
261,333.0,0,0.83,1,0.0
262,333.0,0,0.83,1,0.0
263,332.0,0,0.83,1,0.0
264,333.0,0,0.83,1,0.0
265,333.0,0,0.83,1,0.0
266,335.0,0,0.83,1,0.0
267,335.0,0,0.83,1,0.0
268,333.0,0,0.83,1,0.0
269,335.0,0,0.83,1,0.0
270,333.0,0,0.83,1,0.0
271,335.0,0,0.83,1,0.0
272,2388.0,0,0.83,1,0.0
273,334.0,0,0.83,1,0.0
274,2386.0,0,0.83,1,0.0
275,2387.0,0,0.83,1,0.0
276,2387.0,0,0.83,1,0.0
277,2387.0,0,0.83,1,0.0
278,334.0,0,0.83,1,0.0
279,2387.0,0,0.83,1,0.0
280,2387.0,0,0.83,1,0.0
281,2388.0,0,0.83,1,0.0
282,2387.0,0,0.83,1,0.0
283,335.0,0,0.83,1,0.0
284,335.0,0,0.83,1,0.0
285,336.0,0,0.83,1,0.0
286,334.0,0,0.83,1,0.0
287,333.0,0,0.83,1,0.0
288,2387.0,0,0.83,1,0.0
289,335.0,0,0.83,1,0.0
290,334.0,0,0.83,1,0.0
291,334.0,0,0.83,1,0.0
292,333.0,0,0.83,1,0.0
293,333.0,0,0.83,1,0.0
294,334.0,0,0.83,1,0.0
295,335.0,0,0.83,1,0.0
296,333.0,0,0.83,1,0.0
297,334.0,0,0.83,1,0.0
298,333.0,0,0.83,1,0.0
299,334.0,0,0.83,1,0.0
300,333.0,0,0.83,1,0.0
301,334.0,0,0.83,1,0.0
302,337.0,0,0.83,1,0.0
303,2395.0,0,0.83,1,0.0
304,333.0,0,0.83,1,0.0
305,335.0,0,0.83,1,0.0
306,334.0,0,0.83,1,0.0
307,333.0,0,0.83,1,0.0
308,333.0,0,0.83,1,0.0
309,333.0,0,0.83,1,0.0
310,333.0,0,0.83,1,0.0
311,333.0,0,0.83,1,0.0
312,335.0,0,0.83,1,0.0
313,333.0,0,0.83,1,0.0
314,333.0,0,0.83,1,0.0
315,334.0,0,0.83,1,0.0
316,334.0,0,0.83,1,0.0
317,334.0,0,0.83,1,0.0
318,336.0,0,0.83,1,0.0
319,333.0,0,0.83,1,0.0
320,333.0,0,0.83,1,0.0
321,333.0,0,0.83,1,0.0
322,333.0,0,0.83,1,0.0
323,334.0,0,0.83,1,0.0
324,334.0,0,0.83,1,0.0
325,335.0,0,0.83,1,0.0
326,333.0,0,0.83,1,0.0
327,333.0,0,0.83,1,0.0
328,333.0,0,0.83,1,0.0
329,334.0,0,0.83,1,0.0
330,335.0,0,0.83,1,0.0
331,334.0,0,0.83,1,0.0
332,336.0,0,0.83,1,0.0
333,334.0,0,0.83,1,0.0
334,333.0,0,0.83,1,0.0
335,334.0,0,0.83,1,0.0
336,336.0,0,0.83,1,0.0
337,333.0,0,0.83,1,0.0
338,334.0,0,0.83,1,0.0
339,334.0,0,0.83,1,0.0
340,333.0,0,0.83,1,0.0
341,333.0,0,0.83,1,0.0
342,333.0,0,0.83,1,0.0
343,335.0,0,0.83,1,0.0
344,333.0,0,0.83,1,0.0
345,334.0,0,0.83,1,0.0
346,2406.0,0,0.83,1,0.0
347,335.0,0,0.83,1,0.0
348,335.0,0,0.83,1,0.0
349,335.0,0,0.83,1,0.0
350,335.0,0,0.83,1,0.0
351,2405.0,0,0.83,1,0.0
352,2405.0,0,0.83,1,0.0
353,334.0,0,0.83,1,0.0
354,335.0,0,0.83,1,0.0
355,335.0,0,0.83,1,0.0
356,334.0,0,0.83,1,0.0
357,2407.0,0,0.83,1,0.0
358,334.0,0,0.83,1,0.0
359,333.0,0,0.83,1,0.0
360,333.0,0,0.83,1,0.0
361,335.0,0,0.83,1,0.0
362,336.0,0,0.83,1,0.0
363,334.0,0,0.83,1,0.0
364,333.0,0,0.83,1,0.0
365,333.0,0,0.83,1,0.0
366,336.0,0,0.83,1,0.0
367,335.0,0,0.83,1,0.0
368,335.0,0,0.83,1,0.0
369,334.0,0,0.83,1,0.0
370,333.0,0,0.83,1,0.0
371,333.0,0,0.83,1,0.0
372,335.0,0,0.83,1,0.0
373,335.0,0,0.83,1,0.0
374,334.0,0,0.83,1,0.0
375,334.0,0,0.83,1,0.0
376,334.0,0,0.83,1,0.0
377,333.0,0,0.83,1,0.0
378,333.0,0,0.83,1,0.0
379,333.0,0,0.83,1,0.0
380,335.0,0,0.83,1,0.0
381,333.0,0,0.83,1,0.0
382,333.0,0,0.83,1,0.0
383,335.0,0,0.83,1,0.0
384,335.0,0,0.83,1,0.0
385,333.0,0,0.83,1,0.0
386,335.0,0,0.83,1,0.0
387,335.0,0,0.83,1,0.0
388,333.0,0,0.83,1,0.0
389,334.0,0,0.83,1,0.0
390,335.0,0,0.83,1,0.0
391,335.0,0,0.83,1,0.0
392,2411.0,0,0.83,1,0.0
393,2410.0,0,0.83,1,0.0
394,335.0,0,0.83,1,0.0
395,336.0,0,0.83,1,0.0
396,335.0,0,0.83,1,0.0
397,334.0,0,0.83,1,0.0
398,2412.0,0,0.83,1,0.0
399,336.0,0,0.83,1,0.0
400,2413.0,0,0.83,1,0.0
401,2413.0,0,0.83,1,0.0
402,334.0,0,0.83,1,0.0
403,2410.0,0,0.83,1,0.0
404,2409.0,0,0.83,1,0.0
405,333.0,0,0.83,1,0.0
406,335.0,0,0.83,1,0.0
407,333.0,0,0.83,1,0.0
408,335.0,0,0.83,1,0.0
409,336.0,0,0.83,1,0.0
410,333.0,0,0.83,1,0.0
411,333.0,0,0.83,1,0.0
412,334.0,0,0.83,1,0.0
413,333.0,0,0.83,1,0.0
414,333.0,0,0.83,1,0.0
415,333.0,0,0.83,1,0.0
416,334.0,0,0.83,1,0.0
417,2411.0,0,0.83,1,0.0
418,2407.0,0,0.83,1,0.0
419,2407.0,0,0.83,1,0.0
420,335.0,0,0.83,1,0.0
421,336.0,0,0.83,1,0.0
422,334.0,0,0.83,1,0.0
423,334.0,0,0.83,1,0.0
424,333.0,0,0.83,1,0.0
425,333.0,0,0.83,1,0.0
426,333.0,0,0.83,1,0.0
427,334.0,0,0.83,1,0.0
428,336.0,0,0.83,1,0.0
429,335.0,0,0.83,1,0.0
430,333.0,0,0.83,1,0.0
431,333.0,0,0.83,1,0.0
432,333.0,0,0.83,1,0.0
433,334.0,0,0.83,1,0.0
434,333.0,0,0.83,1,0.0
435,334.0,0,0.83,1,0.0
436,334.0,0,0.83,1,0.0
437,333.0,0,0.83,1,0.0
438,336.0,0,0.83,1,0.0
439,334.0,0,0.83,1,0.0
440,2413.0,0,0.83,1,0.0
441,333.0,0,0.83,1,0.0
442,335.0,0,0.83,1,0.0
443,2410.0,0,0.83,1,0.0
444,335.0,0,0.83,1,0.0
445,336.0,0,0.83,1,0.0
446,334.0,0,0.83,1,0.0
447,2407.0,0,0.83,1,0.0
448,2406.0,0,0.83,1,0.0
449,2407.0,0,0.83,1,0.0
450,333.0,0,0.83,1,0.0
451,2407.0,0,0.83,1,0.0
452,2409.0,0,0.83,1,0.0
453,2406.0,0,0.83,1,0.0
454,333.0,0,0.83,1,0.0
455,2407.0,0,0.83,1,0.0
456,2407.0,0,0.83,1,0.0
457,2406.0,0,0.83,1,0.0
458,334.0,0,0.83,1,0.0
459,334.0,0,0.83,1,0.0
460,2409.0,0,0.83,1,0.0
461,334.0,0,0.83,1,0.0
462,333.0,0,0.83,1,0.0
463,2407.0,0,0.83,1,0.0
464,333.0,0,0.83,1,0.0
465,335.0,0,0.83,1,0.0
466,2408.0,0,0.83,1,0.0
467,334.0,0,0.83,1,0.0
468,334.0,0,0.83,1,0.0
469,334.0,0,0.83,1,0.0
470,336.0,0,0.83,1,0.0
471,2413.0,0,0.83,1,0.0
472,334.0,0,0.83,1,0.0
473,334.0,0,0.83,1,0.0
474,2415.0,0,0.83,1,0.0
475,335.0,0,0.83,1,0.0
476,336.0,0,0.83,1,0.0
477,334.0,0,0.83,1,0.0
478,333.0,0,0.83,1,0.0
479,334.0,0,0.83,1,0.0
480,335.0,0,0.83,1,0.0
481,334.0,0,0.83,1,0.0
482,335.0,0,0.83,1,0.0
483,333.0,0,0.83,1,0.0
484,334.0,0,0.83,1,0.0
485,334.0,0,0.83,1,0.0
486,337.0,0,0.83,1,0.0
487,334.0,0,0.83,1,0.0
488,334.0,0,0.83,1,0.0
489,334.0,0,0.83,1,0.0
490,2417.0,0,0.83,1,0.0
491,335.0,0,0.83,1,0.0
492,334.0,0,0.83,1,0.0
493,2414.0,0,0.83,1,0.0
494,2416.0,0,0.83,1,0.0
495,335.0,0,0.83,1,0.0
496,2415.0,0,0.83,1,0.0
497,334.0,0,0.83,1,0.0
498,335.0,0,0.83,1,0.0
499,2415.0,0,0.83,1,0.0
500,2415.0,0,0.83,1,0.0
501,2416.0,0,0.83,1,0.0
502,2416.0,0,0.83,1,0.0
503,334.0,0,0.83,1,0.0
504,334.0,0,0.83,1,0.0
505,334.0,0,0.83,1,0.0
506,335.0,0,0.83,1,0.0
507,333.0,0,0.83,1,0.0
508,2416.0,0,0.83,1,0.0
509,2416.0,0,0.83,1,0.0
510,336.0,0,0.83,1,0.0
511,336.0,0,0.83,1,0.0
512,336.0,0,0.83,1,0.0
513,333.0,0,0.83,1,0.0
514,336.0,0,0.83,1,0.0
515,334.0,0,0.83,1,0.0
516,334.0,0,0.83,1,0.0
517,336.0,0,0.83,1,0.0
518,334.0,0,0.83,1,0.0
519,334.0,0,0.83,1,0.0
520,335.0,0,0.83,1,0.0
521,334.0,0,0.83,1,0.0
522,333.0,0,0.83,1,0.0
523,334.0,0,0.83,1,0.0
524,334.0,0,0.83,1,0.0
525,2415.0,0,0.83,1,0.0
526,334.0,0,0.83,1,0.0
527,2416.0,0,0.83,1,0.0
528,334.0,0,0.83,1,0.0
529,335.0,0,0.83,1,0.0
530,335.0,0,0.83,1,0.0
531,2415.0,0,0.83,1,0.0
532,2464.0,0,0.83,1,0.0
533,2443.0,0,0.83,1,0.0
534,2434.0,0,0.83,1,0.0
535,2430.0,0,0.83,1,0.0
536,2429.0,0,0.83,1,0.0
537,2428.0,0,0.83,1,0.0
538,335.0,0,0.83,1,0.0
539,336.0,0,0.83,1,0.0
540,334.0,0,0.83,1,0.0
541,2426.0,0,0.83,1,0.0
542,2422.0,0,0.83,1,0.0
543,334.0,0,0.83,1,0.0
544,334.0,0,0.83,1,0.0
545,2419.0,0,0.83,1,0.0
546,333.0,0,0.83,1,0.0
547,333.0,0,0.83,1,0.0
548,2403.0,0,0.83,1,0.0
549,333.0,0,0.83,1,0.0
550,334.0,0,0.83,1,0.0
551,2403.0,0,0.83,1,0.0
552,336.0,0,0.83,1,0.0
553,334.0,0,0.83,1,0.0
554,336.0,0,0.83,1,0.0
555,334.0,0,0.83,1,0.0
556,335.0,0,0.83,1,0.0
557,333.0,0,0.83,1,0.0
558,334.0,0,0.83,1,0.0
559,334.0,0,0.83,1,0.0
560,337.0,0,0.83,1,0.0
561,333.0,0,0.83,1,0.0
562,336.0,0,0.83,1,0.0
563,334.0,0,0.83,1,0.0
564,333.0,0,0.83,1,0.0
565,333.0,0,0.83,1,0.0
566,333.0,0,0.83,1,0.0
567,2397.0,0,0.83,1,0.0
568,337.0,0,0.83,1,0.0
569,335.0,0,0.83,1,0.0
570,336.0,0,0.83,1,0.0
571,333.0,0,0.83,1,0.0
572,334.0,0,0.83,1,0.0
573,334.0,0,0.83,1,0.0
574,2399.0,0,0.83,1,0.0
575,333.0,0,0.83,1,0.0
576,333.0,0,0.83,1,0.0
577,335.0,0,0.83,1,0.0
578,2399.0,0,0.83,1,0.0
579,334.0,0,0.83,1,0.0
580,335.0,0,0.83,1,0.0
581,334.0,0,0.83,1,0.0
582,334.0,0,0.83,1,0.0
583,334.0,0,0.83,1,0.0
584,334.0,0,0.83,1,0.0
585,2398.0,0,0.83,1,0.0
586,333.0,0,0.83,1,0.0
587,334.0,0,0.83,1,0.0
588,335.0,0,0.83,1,0.0
589,333.0,0,0.83,1,0.0
590,334.0,0,0.83,1,0.0
591,336.0,0,0.83,1,0.0
592,333.0,0,0.83,1,0.0
593,334.0,0,0.83,1,0.0
594,333.0,0,0.83,1,0.0
595,333.0,0,0.83,1,0.0
596,333.0,0,0.83,1,0.0
597,333.0,0,0.83,1,0.0
598,333.0,0,0.83,1,0.0
599,334.0,0,0.83,1,0.0
600,333.0,0,0.83,1,0.0
601,2399.0,0,0.83,1,0.0
602,2399.0,0,0.83,1,0.0
603,336.0,0,0.83,1,0.0
604,2399.0,0,0.83,1,0.0
605,334.0,0,0.83,1,0.0
606,334.0,0,0.83,1,0.0
607,333.0,0,0.83,1,0.0
608,333.0,0,0.83,1,0.0
609,333.0,0,0.83,1,0.0
610,2399.0,0,0.83,1,0.0
611,333.0,0,0.83,1,0.0
612,335.0,0,0.83,1,0.0
613,335.0,0,0.83,1,0.0
614,334.0,0,0.83,1,0.0
615,336.0,0,0.83,1,0.0
616,333.0,0,0.83,1,0.0
617,334.0,0,0.83,1,0.0
618,334.0,0,0.83,1,0.0
619,334.0,0,0.83,1,0.0
620,334.0,0,0.83,1,0.0
621,334.0,0,0.83,1,0.0
622,333.0,0,0.83,1,0.0
623,333.0,0,0.83,1,0.0
624,334.0,0,0.83,1,0.0
625,334.0,0,0.83,1,0.0
626,334.0,0,0.83,1,0.0
627,2398.0,0,0.83,1,0.0
628,333.0,0,0.83,1,0.0
629,333.0,0,0.83,1,0.0
630,335.0,0,0.83,1,0.0
631,334.0,0,0.83,1,0.0
632,336.0,0,0.83,1,0.0
633,333.0,0,0.83,1,0.0
634,337.0,0,0.83,1,0.0
635,336.0,0,0.83,1,0.0
636,334.0,0,0.83,1,0.0
637,335.0,0,0.83,1,0.0
638,333.0,0,0.83,1,0.0
639,335.0,0,0.83,1,0.0
640,336.0,0,0.83,1,0.0
641,333.0,0,0.83,1,0.0
642,336.0,0,0.83,1,0.0
643,334.0,0,0.83,1,0.0
644,334.0,0,0.83,1,0.0
645,2398.0,0,0.83,1,0.0
646,337.0,0,0.83,1,0.0
647,333.0,0,0.83,1,0.0
648,333.0,0,0.83,1,0.0
649,334.0,0,0.83,1,0.0
650,334.0,0,0.83,1,0.0
651,333.0,0,0.83,1,0.0
652,335.0,0,0.83,1,0.0
653,334.0,0,0.83,1,0.0
654,333.0,0,0.83,1,0.0
655,333.0,0,0.83,1,0.0
656,334.0,0,0.83,1,0.0
657,333.0,0,0.83,1,0.0
658,333.0,0,0.83,1,0.0
659,333.0,0,0.83,1,0.0
660,334.0,0,0.83,1,0.0
661,335.0,0,0.83,1,0.0
662,334.0,0,0.83,1,0.0
663,2399.0,0,0.83,1,0.0
664,335.0,0,0.83,1,0.0
665,2399.0,0,0.83,1,0.0
666,2400.0,0,0.83,1,0.0
667,336.0,0,0.83,1,0.0
668,2398.0,0,0.83,1,0.0
669,2400.0,0,0.83,1,0.0
670,334.0,0,0.83,1,0.0
671,333.0,0,0.83,1,0.0
672,333.0,0,0.83,1,0.0
673,333.0,0,0.83,1,0.0
674,334.0,0,0.83,1,0.0
675,335.0,0,0.83,1,0.0
676,334.0,0,0.83,1,0.0
677,335.0,0,0.83,1,0.0
678,336.0,0,0.83,1,0.0
679,333.0,0,0.83,1,0.0
680,333.0,0,0.83,1,0.0
681,336.0,0,0.83,1,0.0
682,336.0,0,0.83,1,0.0
683,333.0,0,0.83,1,0.0
684,335.0,0,0.83,1,0.0
685,335.0,0,0.83,1,0.0
686,335.0,0,0.83,1,0.0
687,334.0,0,0.83,1,0.0
688,334.0,0,0.83,1,0.0
689,334.0,0,0.83,1,0.0
690,335.0,0,0.83,1,0.0
691,2402.0,0,0.83,1,0.0
692,334.0,0,0.83,1,0.0
693,334.0,0,0.83,1,0.0
694,333.0,0,0.83,1,0.0
695,333.0,0,0.83,1,0.0
696,334.0,0,0.83,1,0.0
697,335.0,0,0.83,1,0.0
698,333.0,0,0.83,1,0.0
699,334.0,0,0.83,1,0.0
700,334.0,0,0.83,1,0.0
701,333.0,0,0.83,1,0.0
702,2399.0,0,0.83,1,0.0
703,2399.0,0,0.83,1,0.0
704,2399.0,0,0.83,1,0.0
705,333.0,0,0.83,1,0.0
706,334.0,0,0.83,1,0.0
707,333.0,0,0.83,1,0.0
708,333.0,0,0.83,1,0.0
709,336.0,0,0.83,1,0.0
710,333.0,0,0.83,1,0.0
711,333.0,0,0.83,1,0.0
712,335.0,0,0.83,1,0.0
713,334.0,0,0.83,1,0.0
714,333.0,0,0.83,1,0.0
715,335.0,0,0.83,1,0.0
716,334.0,0,0.83,1,0.0
717,334.0,0,0.83,1,0.0
718,334.0,0,0.83,1,0.0
719,334.0,0,0.83,1,0.0
720,336.0,0,0.83,1,0.0
721,333.0,0,0.83,1,0.0
722,333.0,0,0.83,1,0.0
723,336.0,0,0.83,1,0.0
724,334.0,0,0.83,1,0.0
725,2398.0,0,0.83,1,0.0
726,2397.0,0,0.83,1,0.0
727,334.0,0,0.83,1,0.0
728,2403.0,0,0.83,1,0.0
729,333.0,0,0.83,1,0.0
730,334.0,0,0.83,1,0.0
731,335.0,0,0.83,1,0.0
732,335.0,0,0.83,1,0.0
733,334.0,0,0.83,1,0.0
734,334.0,0,0.83,1,0.0
735,335.0,0,0.83,1,0.0
736,2404.0,0,0.83,1,0.0
737,334.0,0,0.83,1,0.0
738,333.0,0,0.83,1,0.0
739,335.0,0,0.83,1,0.0
740,335.0,0,0.83,1,0.0
741,333.0,0,0.83,1,0.0
742,335.0,0,0.83,1,0.0
743,2397.0,0,0.83,1,0.0
744,333.0,0,0.83,1,0.0
745,334.0,0,0.83,1,0.0
746,334.0,0,0.83,1,0.0
747,335.0,0,0.83,1,0.0
748,336.0,0,0.83,1,0.0
749,2398.0,0,0.83,1,0.0
750,2398.0,0,0.83,1,0.0
751,333.0,0,0.83,1,0.0
752,335.0,0,0.83,1,0.0
753,333.0,0,0.83,1,0.0
754,333.0,0,0.83,1,0.0
755,333.0,0,0.83,1,0.0
756,336.0,0,0.83,1,0.0
757,334.0,0,0.83,1,0.0
758,334.0,0,0.83,1,0.0
759,333.0,0,0.83,1,0.0
760,334.0,0,0.83,1,0.0
761,336.0,0,0.83,1,0.0
762,334.0,0,0.83,1,0.0
