second,distance,motion,lightIntensity,occupied
4746,336.0,0,4.17,1
4747,284.0,0,4.17,1
4748,281.0,0,4.17,1
4749,280.0,0,4.17,1
4750,337.0,0,4.17,1
4751,337.0,0,4.17,1
4752,337.0,0,4.17,1
4753,337.0,0,4.17,1
4754,337.0,0,4.17,1
4755,337.0,0,4.17,1
4756,337.0,0,4.17,1
4757,337.0,0,4.17,1
4758,337.0,0,4.17,1
4759,337.0,0,4.17,1
4760,337.0,0,4.17,1
4761,337.0,0,4.17,1
4762,337.0,0,4.17,1
4763,337.0,0,4.17,1
4764,337.0,0,4.17,1
4765,337.0,0,4.17,1
4766,337.0,0,4.17,1
4767,337.0,0,4.17,1
4768,337.0,0,4.17,1
4769,337.0,0,4.17,1
4770,337.0,0,4.17,1
4771,337.0,0,4.17,1
4772,337.0,0,4.17,1
4773,337.0,0,4.17,1
4774,337.0,0,4.17,1
4775,337.0,0,4.17,1
4776,337.0,0,4.17,1
4777,337.0,0,4.17,1
4778,337.0,0,4.17,1
4779,337.0,0,4.17,1
4780,337.0,0,4.17,1
4781,337.0,0,4.17,1
4782,337.0,0,4.17,1
4783,337.0,0,4.17,1
4784,337.0,0,4.17,1
4785,337.0,0,4.17,1
4786,337.0,0,4.17,1
4787,337.0,0,4.17,1
4788,337.0,0,4.17,1
4789,337.0,0,4.17,1
4790,337.0,0,4.17,1
4791,337.0,0,4.17,1
4792,337.0,0,4.17,1
4793,337.0,0,4.17,1
4794,337.0,0,4.17,1
4795,337.0,0,4.17,1
4796,337.0,0,4.17,1
4797,337.0,0,4.17,1
4798,337.0,0,4.17,1
4799,337.0,0,4.17,1
4800,337.0,0,4.17,1
4801,337.0,0,4.17,1
4802,337.0,0,4.17,1
4803,337.0,0,4.17,1
4804,337.0,0,4.17,1
4805,337.0,0,4.17,1
4806,337.0,0,4.17,1
4807,281.0,0,4.17,1
4808,284.0,0,4.17,1
4809,127.0,0,4.17,1
4810,130.0,0,4.17,1
4811,130.0,0,4.17,1
4812,281.0,0,4.17,1
4813,281.0,0,4.17,1
4814,280.0,0,4.17,1
4815,128.0,0,4.17,1
4816,117.0,0,4.17,1
4817,282.0,0,4.17,1
4818,281.0,0,4.17,1
4819,280.0,0,4.17,1
4820,114.0,0,4.17,1
4821,130.0,0,4.17,1
4822,129.0,0,4.17,1
4823,129.0,0,4.17,1
4824,124.0,0,4.17,1
4825,126.0,0,4.17,1
4826,119.0,0,4.17,1
4827,281.0,0,4.17,1
4828,283.0,0,4.17,1
4829,281.0,0,4.17,1
4830,282.0,0,4.17,1
4831,280.0,0,4.17,1
4832,129.0,0,4.17,1
4833,130.0,0,4.17,1
4834,131.0,0,4.17,1
4835,129.0,0,4.17,1
4836,281.0,0,4.17,1
4837,282.0,0,4.17,1
4838,281.0,0,4.17,1
4839,284.0,0,4.17,1
4840,282.0,0,4.17,1
4841,128.0,0,4.17,1
4842,132.0,0,4.17,1
4843,281.0,0,4.17,1
4844,282.0,0,4.17,1
4845,282.0,0,4.17,1
4846,283.0,0,4.17,1
4847,280.0,0,4.17,1
4848,281.0,0,4.17,1
4849,282.0,0,4.17,1
4850,283.0,0,4.17,1
4851,280.0,0,4.17,1
4852,335.0,0,4.17,1
4853,281.0,0,4.17,1
4854,128.0,0,4.17,1
4855,282.0,0,4.17,1
4856,131.0,0,4.17,1
4857,282.0,0,4.17,1
4858,282.0,0,4.17,1
4859,283.0,0,4.17,1
4860,282.0,0,4.17,1
4861,281.0,0,4.17,1
4862,281.0,0,4.17,1
4863,281.0,0,4.17,1
4864,281.0,0,4.17,1
4865,338.0,0,4.17,1
4866,338.0,0,4.17,1
4867,338.0,0,4.17,1
4868,338.0,0,4.17,1
4869,338.0,0,4.17,1
4870,338.0,0,4.17,1
4871,338.0,0,4.17,1
4872,338.0,0,4.17,1
4873,338.0,0,4.17,1
4874,338.0,0,4.17,1
4875,338.0,0,4.17,1
4876,338.0,0,4.17,1
4877,338.0,0,4.17,1
4878,338.0,0,4.17,1
4879,338.0,0,4.17,1
4880,338.0,0,4.17,1
4881,338.0,0,4.17,1
4882,338.0,0,4.17,1
4883,338.0,0,4.17,1
4884,338.0,0,4.17,1
4885,338.0,0,4.17,1
4886,338.0,0,4.17,1
4887,338.0,0,4.17,1
4888,338.0,0,4.17,1
4889,338.0,0,4.17,1
4890,338.0,0,4.17,1
4891,338.0,0,4.17,1
4892,338.0,0,4.17,1
4893,338.0,0,4.17,1
4894,338.0,0,4.17,1
4895,338.0,0,4.17,1
4896,338.0,0,4.17,1
4897,338.0,0,4.17,1
4898,338.0,0,4.17,1
4899,338.0,0,4.17,1
4900,338.0,0,4.17,1
4901,338.0,0,4.17,1
4902,338.0,0,4.17,1
4903,338.0,0,4.17,1
4904,338.0,0,4.17,1
4905,338.0,0,4.17,1
4906,338.0,0,4.17,1
4907,338.0,0,4.17,1
4908,338.0,0,4.17,1
4909,338.0,0,4.17,1
4910,338.0,0,4.17,1
4911,338.0,0,4.17,1
4912,338.0,0,4.17,1
4913,338.0,0,4.17,1
4914,338.0,0,4.17,1
4915,338.0,0,4.17,1
4916,338.0,0,4.17,1
4917,338.0,0,4.17,1
4918,338.0,0,4.17,1
4919,338.0,0,4.17,1
4920,338.0,0,4.17,1
4921,338.0,0,4.17,1
4922,338.0,0,4.17,1
4923,280.0,0,4.17,1
4924,282.0,0,4.17,1
4925,280.0,0,4.17,1
4926,281.0,0,4.17,1
4927,281.0,0,4.17,1
4928,281.0,0,4.17,1
4929,280.0,0,4.17,1
4930,282.0,0,4.17,1
4931,126.0,0,4.17,1
4932,143.0,0,4.17,1
4933,280.0,0,4.17,1
4934,284.0,0,4.17,1
4935,282.0,0,4.17,1
4936,278.0,0,4.17,1
4937,281.0,0,4.17,1
4938,281.0,0,4.17,1
4939,129.0,0,4.17,1
4940,281.0,0,4.17,1
4941,281.0,0,4.17,1
4942,281.0,0,4.17,1
4943,280.0,0,4.17,1
4944,281.0,0,4.17,1
4945,281.0,0,4.17,1
4946,282.0,0,4.17,1
4947,114.0,0,4.17,1
4948,127.0,0,4.17,1
4949,280.0,0,4.17,1
4950,281.0,0,4.17,1
4951,130.0,0,4.17,1
4952,126.0,0,4.17,1
4953,126.0,0,4.17,1
4954,127.0,0,4.17,1
4955,282.0,0,4.17,1
4956,281.0,0,4.17,1
4957,280.0,0,4.17,1
4958,132.0,0,4.17,1
4959,130.0,0,4.17,1
4960,282.0,0,4.17,1
4961,281.0,0,4.17,1
4962,280.0,0,4.17,1
4963,281.0,0,4.17,1
4964,281.0,0,4.17,1
4965,280.0,0,4.17,1
4966,281.0,0,4.17,1
4967,282.0,0,4.17,1
4968,281.0,0,4.17,1
4969,281.0,0,4.17,1
4970,128.0,0,4.17,1
4971,282.0,0,4.17,1
4972,281.0,0,4.17,1
4973,281.0,0,4.17,1
4974,281.0,0,4.17,1
4975,129.0,0,4.17,1
4976,133.0,0,4.17,1
4977,132.0,0,4.17,1
4978,131.0,0,4.17,1
4979,282.0,0,4.17,1
4980,280.0,0,4.17,1
4981,279.0,0,4.17,1
4982,279.0,0,4.17,1
4983,279.0,0,4.17,1
4984,279.0,0,4.17,1
4985,279.0,0,4.17,1
4986,279.0,0,4.17,1
4987,279.0,0,4.17,1
4988,279.0,0,4.17,1
4989,279.0,0,4.17,1
4990,279.0,0,4.17,1
4991,279.0,0,4.17,1
4992,279.0,0,4.17,1
4993,279.0,0,4.17,1
4994,279.0,0,4.17,1
4995,279.0,0,4.17,1
4996,279.0,0,4.17,1
4997,279.0,0,4.17,1
4998,279.0,0,4.17,1
4999,279.0,0,4.17,1
5000,279.0,0,4.17,1
5001,279.0,0,4.17,1
5002,279.0,0,4.17,1
5003,279.0,0,4.17,1
5004,279.0,0,4.17,1
5005,279.0,0,4.17,1
5006,279.0,0,4.17,1
5007,279.0,0,4.17,1
5008,279.0,0,4.17,1
5009,279.0,0,4.17,1
5010,279.0,0,4.17,1
5011,279.0,0,4.17,1
5012,279.0,0,4.17,1
5013,279.0,0,4.17,1
5014,279.0,0,4.17,1
5015,279.0,0,4.17,1
5016,279.0,0,4.17,1
5017,279.0,0,4.17,1
5018,279.0,0,4.17,1
5019,279.0,0,4.17,1
5020,279.0,0,4.17,1
5021,279.0,0,4.17,1
5022,279.0,0,4.17,1
5023,279.0,0,4.17,1
5024,279.0,0,4.17,1
5025,279.0,0,4.17,1
5026,279.0,0,4.17,1
5027,279.0,0,4.17,1
5028,279.0,0,4.17,1
5029,279.0,0,4.17,1
5030,279.0,0,4.17,1
5031,279.0,0,4.17,1
5032,279.0,0,4.17,1
5033,279.0,0,4.17,1
5034,279.0,0,4.17,1
5035,279.0,0,4.17,1
5036,279.0,0,4.17,1
5037,279.0,0,4.17,1
5038,282.0,0,4.17,1
5039,281.0,0,4.17,1
5040,281.0,0,4.17,1
5041,132.0,0,4.17,1
5042,282.0,0,4.17,1
5043,186.0,0,4.17,1
5044,129.0,0,4.17,1
5045,280.0,0,4.17,1
5046,283.0,0,4.17,1
5047,281.0,0,4.17,1
5048,282.0,0,4.17,1
5049,281.0,0,4.17,1
5050,137.0,0,4.17,1
5051,128.0,0,4.17,1
5052,130.0,0,4.17,1
5053,135.0,0,4.17,1
5054,128.0,0,4.17,1
5055,132.0,0,4.17,1
5056,280.0,0,4.17,1
5057,281.0,0,4.17,1
5058,183.0,0,4.17,1
5059,128.0,0,4.17,1
5060,281.0,0,4.17,1
5061,281.0,0,4.17,1
5062,282.0,0,4.17,1
5063,281.0,0,4.17,1
5064,279.0,0,4.17,1
5065,281.0,0,4.17,1
5066,284.0,0,4.17,1
5067,281.0,0,4.17,1
5068,281.0,0,4.17,1
5069,283.0,0,4.17,1
5070,128.0,0,4.17,1
5071,132.0,0,4.17,1
5072,130.0,0,4.17,1
5073,128.0,0,4.17,1
5074,282.0,0,4.17,1
5075,126.0,0,4.17,1
5076,129.0,0,4.17,1
5077,128.0,0,4.17,1
5078,129.0,0,4.17,1
5079,130.0,0,4.17,1
5080,281.0,0,4.17,1
5081,128.0,0,4.17,1
5082,131.0,0,4.17,1
5083,129.0,0,4.17,1
5084,131.0,0,4.17,1
5085,191.0,0,4.17,1
5086,280.0,0,4.17,1
5087,281.0,0,4.17,1
5088,281.0,0,4.17,1
5089,134.0,0,4.17,1
5090,283.0,0,4.17,1
5091,126.0,0,4.17,1
5092,282.0,0,4.17,1
5093,128.0,0,4.17,1
5094,129.0,0,4.17,1
5095,185.0,0,4.17,1
5096,282.0,0,4.17,1
5097,282.0,0,4.17,1
5098,282.0,0,4.17,1
5099,282.0,0,4.17,1
5100,282.0,0,4.17,1
5101,282.0,0,4.17,1
5102,282.0,0,4.17,1
5103,282.0,0,4.17,1
5104,282.0,0,4.17,1
5105,282.0,0,4.17,1
5106,282.0,0,4.17,1
5107,282.0,0,4.17,1
5108,282.0,0,4.17,1
5109,282.0,0,4.17,1
5110,282.0,0,4.17,1
5111,282.0,0,4.17,1
5112,282.0,0,4.17,1
5113,282.0,0,4.17,1
5114,282.0,0,4.17,1
5115,282.0,0,4.17,1
5116,282.0,0,4.17,1
5117,282.0,0,4.17,1
5118,282.0,0,4.17,1
5119,282.0,0,4.17,1
5120,282.0,0,4.17,1
5121,282.0,0,4.17,1
5122,282.0,0,4.17,1
5123,282.0,0,4.17,1
5124,282.0,0,4.17,1
5125,282.0,0,4.17,1
5126,282.0,0,4.17,1
5127,282.0,0,4.17,1
5128,282.0,0,4.17,1
5129,282.0,0,4.17,1
5130,282.0,0,4.17,1
5131,282.0,0,4.17,1
5132,282.0,0,4.17,1
5133,282.0,0,4.17,1
5134,282.0,0,4.17,1
5135,282.0,0,4.17,1
5136,282.0,0,4.17,1
5137,282.0,0,4.17,1
5138,282.0,0,4.17,1
5139,282.0,0,4.17,1
5140,282.0,0,4.17,1
5141,282.0,0,4.17,1
5142,282.0,0,4.17,1
5143,282.0,0,4.17,1
5144,282.0,0,4.17,1
5145,282.0,0,4.17,1
5146,282.0,0,4.17,1
5147,282.0,0,4.17,1
5148,282.0,0,4.17,1
5149,282.0,0,4.17,1
5150,282.0,0,4.17,1
5151,282.0,0,4.17,1
5152,282.0,0,4.17,1
5153,282.0,0,4.17,1
5154,281.0,0,4.17,1
5155,281.0,0,4.17,1
5156,281.0,0,4.17,1
5157,279.0,0,4.17,1
5158,131.0,0,4.17,1
5159,188.0,0,4.17,1
5160,130.0,0,4.17,1
5161,281.0,0,4.17,1
5162,281.0,0,4.17,1
5163,281.0,0,4.17,1
5164,280.0,0,4.17,1
5165,281.0,0,4.17,1
5166,282.0,0,4.17,1
5167,282.0,0,4.17,1
5168,282.0,0,4.17,1
5169,280.0,0,4.17,1
5170,281.0,0,4.17,1
5171,281.0,0,4.17,1
5172,281.0,0,4.17,1
5173,282.0,0,4.17,1
5174,280.0,0,4.17,1
5175,280.0,0,4.17,1
5176,282.0,0,4.17,1
5177,281.0,0,4.17,1
5178,282.0,0,4.17,1
5179,281.0,0,4.17,1
5180,126.0,0,4.17,1
5181,126.0,0,4.17,1
5182,121.0,0,4.17,1
5183,132.0,0,4.17,1
5184,127.0,0,4.17,1
5185,280.0,0,4.17,1
5186,282.0,0,4.17,1
5187,136.0,0,4.17,1
5188,281.0,0,4.17,1
5189,281.0,0,4.17,1
5190,281.0,0,4.17,1
5191,282.0,0,4.17,1
5192,281.0,0,4.17,1
5193,278.0,0,4.17,1
5194,281.0,0,4.17,1
5195,282.0,0,4.17,1
5196,281.0,0,4.17,1
5197,132.0,0,4.17,1
5198,123.0,0,4.17,1
5199,135.0,0,4.17,1
5200,282.0,0,4.17,1
5201,280.0,0,4.17,1
5202,281.0,0,4.17,1
5203,127.0,0,4.17,1
5204,129.0,0,4.17,1
5205,282.0,0,4.17,1
5206,132.0,0,4.17,1
5207,129.0,0,4.17,1
5208,126.0,0,4.17,1
5209,128.0,0,4.17,1
5210,185.0,0,4.17,1
5211,280.0,0,4.17,1
5212,280.0,0,4.17,1
5213,280.0,0,4.17,1
5214,280.0,0,4.17,1
5215,280.0,0,4.17,1
5216,280.0,0,4.17,1
5217,280.0,0,4.17,1
5218,280.0,0,4.17,1
5219,280.0,0,4.17,1
5220,280.0,0,4.17,1
5221,280.0,0,4.17,1
5222,280.0,0,4.17,1
5223,280.0,0,4.17,1
5224,280.0,0,4.17,1
5225,280.0,0,4.17,1
5226,280.0,0,4.17,1
5227,280.0,0,4.17,1
5228,280.0,0,4.17,1
5229,280.0,0,4.17,1
5230,280.0,0,4.17,1
5231,280.0,0,4.17,1
5232,280.0,0,4.17,1
5233,280.0,0,4.17,1
5234,280.0,0,4.17,1
5235,280.0,0,4.17,1
5236,280.0,0,4.17,1
5237,280.0,0,4.17,1
5238,280.0,0,4.17,1
5239,280.0,0,4.17,1
5240,280.0,0,4.17,1
5241,280.0,0,4.17,1
5242,280.0,0,4.17,1
5243,280.0,0,4.17,1
5244,280.0,0,4.17,1
5245,280.0,0,4.17,1
5246,280.0,0,4.17,1
5247,280.0,0,4.17,1
5248,280.0,0,4.17,1
5249,280.0,0,4.17,1
5250,280.0,0,4.17,1
5251,280.0,0,4.17,1
5252,280.0,0,4.17,1
5253,280.0,0,4.17,1
5254,280.0,0,4.17,1
5255,280.0,0,4.17,1
5256,280.0,0,4.17,1
5257,280.0,0,4.17,1
5258,280.0,0,4.17,1
5259,280.0,0,4.17,1
5260,280.0,0,4.17,1
5261,280.0,0,4.17,1
5262,280.0,0,4.17,1
5263,280.0,0,4.17,1
5264,280.0,0,4.17,1
5265,280.0,0,4.17,1
5266,280.0,0,4.17,1
5267,280.0,0,4.17,1
5268,280.0,0,4.17,1
5269,281.0,0,4.17,1
5270,283.0,0,4.17,1
5271,280.0,0,4.17,1
5272,129.0,0,4.17,1
5273,128.0,0,4.17,1
5274,280.0,0,4.17,1
5275,281.0,0,4.17,1
5276,279.0,0,4.17,1
5277,280.0,0,4.17,1
5278,281.0,0,4.17,1
5279,129.0,0,4.17,1
5280,281.0,0,4.17,1
5281,128.0,0,4.17,1
5282,282.0,0,4.17,1
5283,281.0,0,4.17,1
5284,281.0,0,4.17,1
5285,281.0,0,4.17,1
5286,281.0,0,4.17,1
5287,280.0,0,4.17,1
5288,281.0,0,4.17,1
5289,281.0,0,4.17,1
5290,282.0,0,4.17,1
5291,122.0,0,4.17,1
5292,131.0,0,4.17,1
5293,131.0,0,4.17,1
5294,280.0,0,4.17,1
5295,281.0,0,4.17,1
5296,281.0,0,4.17,1
5297,129.0,0,4.17,1
5298,128.0,0,4.17,1
5299,282.0,0,4.17,1
5300,280.0,0,4.17,1
5301,281.0,0,4.17,1
5302,281.0,0,4.17,1
5303,280.0,0,4.17,1
5304,125.0,0,4.17,1
5305,281.0,0,4.17,1
5306,280.0,0,4.17,1
5307,283.0,0,4.17,1
5308,336.0,0,4.17,1
5309,281.0,0,4.17,1
5310,280.0,0,4.17,1
5311,280.0,0,4.17,1
5312,280.0,0,4.17,1
5313,281.0,0,4.17,1
5314,127.0,0,4.17,1
5315,284.0,0,4.17,1
5316,132.0,0,4.17,1
5317,281.0,0,4.17,1
5318,281.0,0,4.17,1
5319,281.0,0,4.17,1
5320,281.0,0,4.17,1
5321,283.0,0,4.17,1
5322,281.0,0,4.17,1
5323,131.0,0,4.17,1
5324,129.0,0,4.17,1
5325,131.0,0,4.17,1
5326,282.0,0,4.17,1
5327,280.0,0,4.17,1
5328,280.0,0,4.17,1
5329,280.0,0,4.17,1
5330,280.0,0,4.17,1
5331,280.0,0,4.17,1
5332,280.0,0,4.17,1
5333,280.0,0,4.17,1
5334,280.0,0,4.17,1
5335,280.0,0,4.17,1
5336,280.0,0,4.17,1
5337,280.0,0,4.17,1
5338,280.0,0,4.17,1
5339,280.0,0,4.17,1
5340,280.0,0,4.17,1
5341,280.0,0,4.17,1
5342,280.0,0,4.17,1
5343,280.0,0,4.17,1
5344,280.0,0,4.17,1
5345,280.0,0,4.17,1
5346,280.0,0,4.17,1
5347,280.0,0,4.17,1
5348,280.0,0,4.17,1
5349,280.0,0,4.17,1
5350,280.0,0,4.17,1
5351,280.0,0,4.17,1
5352,280.0,0,4.17,1
5353,280.0,0,4.17,1
5354,280.0,0,4.17,1
5355,280.0,0,4.17,1
5356,280.0,0,4.17,1
5357,280.0,0,4.17,1
5358,280.0,0,4.17,1
5359,280.0,0,4.17,1
5360,280.0,0,4.17,1
5361,280.0,0,4.17,1
5362,280.0,0,4.17,1
5363,280.0,0,4.17,1
5364,280.0,0,4.17,1
5365,280.0,0,4.17,1
5366,280.0,0,4.17,1
5367,280.0,0,4.17,1
5368,280.0,0,4.17,1
5369,280.0,0,4.17,1
5370,280.0,0,4.17,1
5371,280.0,0,4.17,1
5372,280.0,0,4.17,1
5373,280.0,0,4.17,1
5374,280.0,0,4.17,1
5375,280.0,0,4.17,1
5376,280.0,0,4.17,1
5377,280.0,0,4.17,1
5378,280.0,0,4.17,1
5379,280.0,0,4.17,1
5380,280.0,0,4.17,1
5381,280.0,0,4.17,1
5382,280.0,0,4.17,1
5383,280.0,0,4.17,1
5384,280.0,0,4.17,1
5385,280.0,0,4.17,1
5386,126.0,0,4.17,1
5387,282.0,0,4.17,1
5388,129.0,0,4.17,1
5389,280.0,0,4.17,1
5390,113.0,0,4.17,1
5391,281.0,0,4.17,1
5392,282.0,0,4.17,1
5393,282.0,0,4.17,1
5394,282.0,0,4.17,1
5395,281.0,0,4.17,1
5396,126.0,0,4.17,1
5397,133.0,0,4.17,1
5398,280.0,0,4.17,1
5399,282.0,0,4.17,1
5400,131.0,0,4.17,1
5401,131.0,0,4.17,1
5402,129.0,0,4.17,1
5403,282.0,0,4.17,1
5404,283.0,0,4.17,1
5405,280.0,0,4.17,1
5406,284.0,0,4.17,1
5407,280.0,0,4.17,1
5408,281.0,0,4.17,1
5409,280.0,0,4.17,1
5410,281.0,0,4.17,1
5411,281.0,0,4.17,1
5412,281.0,0,4.17,1
5413,279.0,0,4.17,1
5414,281.0,0,4.17,1
5415,281.0,0,4.17,1
5416,281.0,0,4.17,1
5417,283.0,0,4.17,1
5418,281.0,0,4.17,1
5419,130.0,0,4.17,1
5420,132.0,0,4.17,1
5421,341.0,0,4.17,1
5422,128.0,0,4.17,1
5423,131.0,0,4.17,1
5424,129.0,0,4.17,1
5425,281.0,0,4.17,1
5426,280.0,0,4.17,1
5427,281.0,0,4.17,1
5428,132.0,0,4.17,1
5429,280.0,0,4.17,1
5430,281.0,0,4.17,1
5431,130.0,0,4.17,1
5432,281.0,0,4.17,1
5433,281.0,0,4.17,1
5434,128.0,0,4.17,1
5435,281.0,0,4.17,1
5436,282.0,0,4.17,1
5437,281.0,0,4.17,1
5438,281.0,0,4.17,1
5439,281.0,0,4.17,1
5440,280.0,0,4.17,1
5441,283.0,0,4.17,1
5442,281.0,0,4.17,1
5443,281.0,0,4.17,1
5444,281.0,0,4.17,1
5445,281.0,0,4.17,1
5446,281.0,0,4.17,1
5447,281.0,0,4.17,1
5448,281.0,0,4.17,1
5449,281.0,0,4.17,1
5450,281.0,0,4.17,1
5451,281.0,0,4.17,1
5452,281.0,0,4.17,1
5453,281.0,0,4.17,1
5454,281.0,0,4.17,1
5455,281.0,0,4.17,1
5456,281.0,0,4.17,1
5457,281.0,0,4.17,1
5458,281.0,0,4.17,1
5459,281.0,0,4.17,1
5460,281.0,0,4.17,1
5461,281.0,0,4.17,1
5462,281.0,0,4.17,1
5463,281.0,0,4.17,1
5464,281.0,0,4.17,1
5465,281.0,0,4.17,1
5466,281.0,0,4.17,1
5467,281.0,0,4.17,1
5468,281.0,0,4.17,1
5469,281.0,0,4.17,1
5470,281.0,0,4.17,1
5471,281.0,0,4.17,1
5472,281.0,0,4.17,1
5473,281.0,0,4.17,1
5474,281.0,0,4.17,1
5475,281.0,0,4.17,1
5476,281.0,0,4.17,1
5477,281.0,0,4.17,1
5478,281.0,0,4.17,1
5479,281.0,0,4.17,1
5480,281.0,0,4.17,1
5481,281.0,0,4.17,1
5482,281.0,0,4.17,1
5483,281.0,0,4.17,1
5484,281.0,0,4.17,1
5485,281.0,0,4.17,1
5486,281.0,0,4.17,1
5487,281.0,0,4.17,1
5488,281.0,0,4.17,1
5489,281.0,0,4.17,1
5490,281.0,0,4.17,1
5491,281.0,0,4.17,1
5492,281.0,0,4.17,1
5493,281.0,0,4.17,1
5494,281.0,0,4.17,1
5495,281.0,0,4.17,1
5496,281.0,0,4.17,1
5497,281.0,0,4.17,1
5498,281.0,0,4.17,1
5499,281.0,0,4.17,1
5500,282.0,0,4.17,1
5501,284.0,0,4.17,1
5502,282.0,0,4.17,1
5503,281.0,0,4.17,1
5504,281.0,0,4.17,1
5505,129.0,0,4.17,1
5506,281.0,0,4.17,1
5507,336.0,0,4.17,1
5508,282.0,0,4.17,1
5509,281.0,0,4.17,1
5510,280.0,0,4.17,1
5511,284.0,0,4.17,1
5512,281.0,0,4.17,1
5513,280.0,0,4.17,1
5514,279.0,0,4.17,1
5515,127.0,0,4.17,1
5516,127.0,0,4.17,1
5517,131.0,0,4.17,1
5518,129.0,0,4.17,1
5519,129.0,0,4.17,1
5520,281.0,0,4.17,1
5521,280.0,0,4.17,1
5522,280.0,0,4.17,1
5523,128.0,0,4.17,1
5524,128.0,0,4.17,1
5525,126.0,0,4.17,1
5526,126.0,0,4.17,1
5527,185.0,0,4.17,1
5528,281.0,0,4.17,1
5529,281.0,0,4.17,1
5530,281.0,0,4.17,1
5531,280.0,0,4.17,1
5532,281.0,0,4.17,1
5533,135.0,0,4.17,1
5534,185.0,0,4.17,1
5535,129.0,0,4.17,1
5536,280.0,0,4.17,1
5537,131.0,0,4.17,1
5538,131.0,0,4.17,1
5539,128.0,0,4.17,1
5540,281.0,0,4.17,1
5541,281.0,0,4.17,1
5542,280.0,0,4.17,1
5543,280.0,0,4.17,1
5544,281.0,0,4.17,1
5545,281.0,0,4.17,1
5546,278.0,0,4.17,1
5547,338.0,0,4.17,1
5548,282.0,0,4.17,1
5549,128.0,0,4.17,1
5550,129.0,0,4.17,1
5551,128.0,0,4.17,1
5552,124.0,0,4.17,1
5553,281.0,0,4.17,1
5554,127.0,0,4.17,1
5555,281.0,0,4.17,1
5556,281.0,0,4.17,1
5557,281.0,0,4.17,1
5558,281.0,0,4.17,1
5559,281.0,0,4.17,1
5560,281.0,0,4.17,1
5561,281.0,0,4.17,1
5562,281.0,0,4.17,1
5563,281.0,0,4.17,1
5564,281.0,0,4.17,1
5565,281.0,0,4.17,1
5566,281.0,0,4.17,1
5567,281.0,0,4.17,1
5568,281.0,0,4.17,1
5569,281.0,0,4.17,1
5570,281.0,0,4.17,1
5571,281.0,0,4.17,1
5572,281.0,0,4.17,1
5573,281.0,0,4.17,1
5574,281.0,0,4.17,1
5575,281.0,0,4.17,1
5576,281.0,0,4.17,1
5577,281.0,0,4.17,1
5578,281.0,0,4.17,1
5579,281.0,0,4.17,1
5580,281.0,0,4.17,1
5581,281.0,0,4.17,1
5582,281.0,0,4.17,1
5583,281.0,0,4.17,1
5584,281.0,0,4.17,1
5585,281.0,0,4.17,1
5586,281.0,0,4.17,1
5587,281.0,0,4.17,1
5588,281.0,0,4.17,1
5589,281.0,0,4.17,1
5590,281.0,0,4.17,1
5591,281.0,0,4.17,1
5592,281.0,0,4.17,1
5593,281.0,0,4.17,1
5594,281.0,0,4.17,1
5595,281.0,0,4.17,1
5596,281.0,0,4.17,1
5597,281.0,0,4.17,1
5598,281.0,0,4.17,1
5599,281.0,0,4.17,1
5600,281.0,0,4.17,1
5601,281.0,0,5.0,1
5602,281.0,0,5.0,1
5603,281.0,0,5.0,1
5604,281.0,0,4.17,1
5605,281.0,0,4.17,1
5606,281.0,0,4.17,1
5607,281.0,0,4.17,1
5608,281.0,0,4.17,1
5609,281.0,0,4.17,1
5610,281.0,0,4.17,1
5611,281.0,0,4.17,1
5612,281.0,0,4.17,1
5613,281.0,0,4.17,1
5614,281.0,0,4.17,1
5615,283.0,0,4.17,1
5616,282.0,0,4.17,1
5617,283.0,0,4.17,1
5618,336.0,0,4.17,1
5619,280.0,0,4.17,1
5620,281.0,0,4.17,1
5621,281.0,0,4.17,1
5622,280.0,0,4.17,1
5623,284.0,0,4.17,1
5624,281.0,0,4.17,1
5625,281.0,0,4.17,1
5626,127.0,0,4.17,1
5627,278.0,0,4.17,1
5628,281.0,0,4.17,1
5629,281.0,0,4.17,1
5630,281.0,0,4.17,1
5631,281.0,0,4.17,1
5632,281.0,0,4.17,1
5633,281.0,0,5.0,1
5634,282.0,0,5.0,1
5635,281.0,0,5.0,1
5636,184.0,0,4.17,1
5637,130.0,0,4.17,1
5638,280.0,0,4.17,1
5639,281.0,0,4.17,1
5640,280.0,0,4.17,1
5641,284.0,0,4.17,1
5642,280.0,0,4.17,1
5643,282.0,0,4.17,1
5644,139.0,0,4.17,1
5645,128.0,0,4.17,1
5646,126.0,0,4.17,1
5647,128.0,0,4.17,1
5648,130.0,0,4.17,1
5649,280.0,0,4.17,1
5650,281.0,0,4.17,1
5651,281.0,0,4.17,1
5652,281.0,0,4.17,1
5653,282.0,0,4.17,1
5654,285.0,0,4.17,1
5655,185.0,0,4.17,1
5656,281.0,0,4.17,1
5657,127.0,0,4.17,1
5658,280.0,0,4.17,1
5659,281.0,0,4.17,1
5660,280.0,0,4.17,1
5661,285.0,0,4.17,1
5662,281.0,0,4.17,1
5663,124.0,0,4.17,1
5664,281.0,0,4.17,1
5665,281.0,0,4.17,1
5666,280.0,0,4.17,1
5667,282.0,0,4.17,1
5668,281.0,0,4.17,1
5669,280.0,0,4.17,1
5670,281.0,0,4.17,1
5671,131.0,0,4.17,1
5672,122.0,0,4.17,1
5673,128.0,0,4.17,1
5674,128.0,0,4.17,1
5675,128.0,0,4.17,1
5676,128.0,0,4.17,1
5677,128.0,0,4.17,1
