second,distance,motion,lightIntensity,occupied,occupied_note
348,152,0,18.33,1,1
349,101,0,18.33,1,1
350,132,0,17.5,1,1
351,126,0,18.33,1,1
352,106,0,18.33,1,1
353,139,0,18.33,1,1
354,138,0,18.33,1,1
355,140,0,18.33,1,1
356,119,0,18.33,1,1
357,131,0,18.33,1,1
358,116,0,18.33,1,1
359,153,0,18.33,1,1
360,122,0,18.33,1,1
361,155,0,18.33,1,1
362,164,0,18.33,1,1
363,138,0,18.33,1,1
364,139,0,18.33,1,1
365,116,0,18.33,1,1
366,142,0,18.33,1,1
367,162,0,18.33,1,1
368,130,0,18.33,1,1
369,99,0,18.33,1,1
370,149,0,18.33,1,1
371,138,0,18.33,1,1
372,161,0,18.33,1,1
373,184,0,18.33,1,1
374,137,0,17.5,1,1
375,159,0,17.5,1,1
376,101,0,17.5,1,1
377,126,0,17.5,1,1
378,159,0,18.33,1,1
379,105,0,18.33,1,1
380,107,0,18.33,1,1
381,124,0,18.33,1,1
382,103,0,18.33,1,1
383,162,0,18.33,1,1
384,137,0,18.33,1,1
385,145,0,18.33,1,1
386,130,0,18.33,1,1
387,115,0,18.33,1,1
388,186,0,18.33,1,1
389,152,0,18.33,1,1
390,114,0,18.33,1,1
391,100,0,18.33,1,1
392,186,0,18.33,1,1
393,146,0,18.33,1,1
394,145,0,18.33,1,1
395,131,0,18.33,1,1
396,163,0,18.33,1,1
397,139,0,18.33,1,1
398,130,0,18.33,1,1
399,135,0,18.33,1,1
400,147,0,18.33,1,1
401,125,0,18.33,1,1
402,110,0,18.33,1,1
403,146,0,18.33,1,1
404,124,0,18.33,1,1
405,118,0,18.33,1,1
406,198,0,18.33,1,1
407,134,0,18.33,1,1
408,120,0,19.17,1,1
409,193,0,18.33,1,1
410,141,0,18.33,1,1
411,191,0,18.33,1,1
412,137,0,18.33,1,1
413,147,0,19.17,1,1
414,124,0,18.33,1,1
415,155,0,19.17,1,1
416,129,0,18.33,1,1
417,209,0,18.33,1,1
418,108,0,18.33,1,1
419,172,0,18.33,1,1
420,196,0,19.17,1,1
421,132,0,18.33,1,1
422,116,0,18.33,1,1
423,140,0,18.33,1,1
424,140,0,18.33,1,1
425,140,0,18.33,1,1
426,140,0,18.33,1,1
427,140,0,18.33,1,1
428,140,0,18.33,1,1
429,140,0,18.33,1,1
430,140,0,18.33,1,1
431,140,0,18.33,1,1
432,140,0,18.33,1,1
433,140,0,18.33,1,1
434,140,0,18.33,1,1
435,140,0,18.33,1,1
436,140,0,18.33,1,1
437,140,0,18.33,1,1
438,140,0,18.33,1,1
439,140,0,18.33,1,1
440,140,0,18.33,1,1
441,140,0,18.33,1,1
442,140,0,18.33,1,1
443,140,0,18.33,1,1
444,140,0,18.33,1,1
445,140,0,18.33,1,1
446,140,0,18.33,1,1
447,140,0,18.33,1,1
448,140,0,18.33,1,1
449,140,0,18.33,1,1
450,140,0,18.33,1,1
451,140,0,18.33,1,1
452,140,0,18.33,1,1
453,140,0,18.33,1,1
454,140,0,18.33,1,1
455,140,0,18.33,1,1
456,140,0,18.33,1,1
457,140,0,18.33,1,1
458,140,0,18.33,1,1
459,140,0,18.33,1,1
460,140,0,18.33,1,1
461,140,0,18.33,1,1
462,140,0,18.33,1,1
463,140,0,18.33,1,1
464,140,0,18.33,1,1
465,140,0,18.33,1,1
466,140,0,18.33,1,1
467,140,0,18.33,1,1
468,140,0,18.33,1,1
469,140,0,18.33,1,1
470,140,0,18.33,1,1
471,140,0,18.33,1,1
472,140,0,18.33,1,1
473,140,0,18.33,1,1
474,140,0,18.33,1,1
475,140,0,18.33,1,1
476,140,0,18.33,1,1
477,140,0,18.33,1,1
478,140,0,18.33,1,1
479,140,0,18.33,1,1
480,140,0,19.17,1,1
481,130,0,19.17,1,1
482,139,0,18.33,1,1
483,142,0,18.33,1,1
484,124,0,19.17,1,1
485,290,0,18.33,1,1
486,103,0,19.17,1,1
487,138,0,19.17,1,1
488,190,0,19.17,1,1
489,130,0,19.17,1,1
490,167,0,19.17,1,1
491,110,0,19.17,1,1
492,136,0,19.17,1,1
493,116,0,19.17,1,1
494,131,0,19.17,1,1
495,137,0,19.17,1,1
496,103,0,18.33,1,1
497,116,0,18.33,1,1
498,100,0,19.17,1,1
499,139,0,18.33,1,1
500,183,0,19.17,1,1
501,104,0,19.17,1,1
502,119,0,19.17,1,1
503,100,0,18.33,1,1
504,210,0,18.33,1,1
505,142,0,19.17,1,1
506,152,0,19.17,1,1
507,91,0,19.17,1,1
508,163,0,19.17,1,1
509,206,0,19.17,1,1
510,125,0,19.17,1,1
511,192,0,19.17,1,1
512,214,0,19.17,1,1
513,102,0,19.17,1,1
514,175,0,19.17,1,1
515,206,0,19.17,1,1
516,218,0,19.17,1,1
517,96,0,19.17,1,1
518,194,0,19.17,1,1
519,137,0,19.17,1,1
520,103,0,19.17,1,1
521,104,0,19.17,1,1
522,106,0,19.17,1,1
523,141,0,18.33,1,1
524,123,0,18.33,1,1
525,130,0,18.33,1,1
526,125,0,18.33,1,1
527,142,0,18.33,1,1
528,98,0,17.5,1,1
529,129,0,17.5,1,1
530,136,0,17.5,1,1
531,145,0,17.5,1,1
532,166,0,17.5,1,1
533,127,0,17.5,1,1
534,165,0,17.5,1,1
535,137,0,17.5,1,1
536,172,0,17.5,1,1
537,209,0,17.5,1,1
538,159,0,17.5,1,1
539,159,0,17.5,1,1
540,159,0,17.5,1,1
541,159,0,17.5,1,1
542,159,0,17.5,1,1
543,159,0,17.5,1,1
544,159,0,17.5,1,1
545,159,0,17.5,1,1
546,159,0,17.5,1,1
547,159,0,17.5,1,1
548,159,0,17.5,1,1
549,159,0,17.5,1,1
550,159,0,17.5,1,1
551,159,0,18.33,1,1
552,159,0,18.33,1,1
553,159,0,18.33,1,1
554,159,0,18.33,1,1
555,159,0,18.33,1,1
556,159,0,18.33,1,1
557,159,0,18.33,1,1
558,159,0,19.17,1,1
559,159,0,19.17,1,1
560,159,0,19.17,1,1
561,159,0,19.17,1,1
562,159,0,19.17,1,1
563,159,0,19.17,1,1
564,159,0,19.17,1,1
565,159,0,19.17,1,1
566,159,0,19.17,1,1
567,159,0,19.17,1,1
568,159,0,18.33,1,1
569,159,0,19.17,1,1
570,159,0,18.33,1,1
571,159,0,18.33,1,1
572,159,0,18.33,1,1
573,159,0,19.17,1,1
574,159,0,18.33,1,1
575,159,0,18.33,1,1
576,159,0,18.33,1,1
577,159,0,18.33,1,1
578,159,0,18.33,1,1
579,159,0,18.33,1,1
580,159,0,18.33,1,1
581,159,0,18.33,1,1
582,159,0,18.33,1,1
583,159,0,19.17,1,1
584,159,0,18.33,1,1
585,159,0,18.33,1,1
586,159,0,18.33,1,1
587,159,0,18.33,1,1
588,159,0,18.33,1,1
589,159,0,18.33,1,1
590,159,0,18.33,1,1
591,159,0,18.33,1,1
592,159,0,18.33,1,1
593,159,0,18.33,1,1
594,159,0,18.33,1,1
595,159,0,18.33,1,1
596,196,0,18.33,1,1
597,103,0,18.33,1,1
598,131,0,18.33,1,1
599,114,0,18.33,1,1
600,140,0,18.33,1,1
601,96,0,18.33,1,1
602,291,0,18.33,1,1
603,133,0,18.33,1,1
604,148,0,18.33,1,1
605,129,0,18.33,1,1
606,129,0,18.33,1,1
607,200,0,18.33,1,1
608,124,0,18.33,1,1
609,168,0,18.33,1,1
610,166,0,18.33,1,1
611,128,0,18.33,1,1
612,132,0,18.33,1,1
613,153,0,18.33,1,1
614,130,0,18.33,1,1
615,184,0,18.33,1,1
616,126,0,18.33,1,1
617,186,0,18.33,1,1
618,128,0,18.33,1,1
619,203,0,18.33,1,1
620,143,0,18.33,1,1
621,111,0,19.17,1,1
622,163,0,18.33,1,1
623,151,0,18.33,1,1
624,176,0,18.33,1,1
625,106,0,18.33,1,1
626,101,0,18.33,1,1
627,120,0,18.33,1,1
628,145,0,19.17,1,1
629,131,0,18.33,1,1
630,171,0,18.33,1,1
631,132,0,18.33,1,1
632,186,0,18.33,1,1
633,121,0,18.33,1,1
634,139,0,18.33,1,1
635,140,0,18.33,1,1
636,131,0,18.33,1,1
637,101,0,18.33,1,1
638,98,0,18.33,1,1
639,128,0,18.33,1,1
640,100,0,18.33,1,1
641,130,0,18.33,1,1
642,132,0,18.33,1,1
643,211,0,18.33,1,1
644,212,0,18.33,1,1
645,123,0,18.33,1,1
646,198,0,19.17,1,1
647,105,0,19.17,1,1
648,145,0,19.17,1,1
649,139,0,19.17,1,1
650,191,0,19.17,1,1
651,104,0,19.17,1,1
652,98,0,19.17,1,1
653,126,0,19.17,1,1
654,132,0,19.17,1,1
655,132,0,19.17,1,1
656,132,0,19.17,1,1
657,132,0,19.17,1,1
658,132,0,19.17,1,1
659,132,0,19.17,1,1
660,132,0,19.17,1,1
661,132,0,19.17,1,1
662,132,0,19.17,1,1
663,132,0,19.17,1,1
664,132,0,19.17,1,1
665,132,0,19.17,1,1
666,132,0,19.17,1,1
667,132,0,19.17,1,1
668,132,0,19.17,1,1
669,132,0,19.17,1,1
670,132,0,19.17,1,1
671,132,0,19.17,1,1
672,132,0,19.17,1,1
673,132,0,19.17,1,1
674,132,0,19.17,1,1
675,132,0,19.17,1,1
676,132,0,19.17,1,1
677,132,0,19.17,1,1
678,132,0,19.17,1,1
679,132,0,19.17,1,1
680,132,0,19.17,1,1
681,132,0,19.17,1,1
682,132,0,19.17,1,1
683,132,0,19.17,1,1
684,132,0,19.17,1,1
685,132,0,19.17,1,1
686,132,0,19.17,1,1
687,132,0,19.17,1,1
688,132,0,19.17,1,1
689,132,0,19.17,1,1
690,132,0,19.17,1,1
691,132,0,18.33,1,1
692,132,0,18.33,1,1
693,132,0,19.17,1,1
694,132,0,19.17,1,1
695,132,0,19.17,1,1
696,132,0,19.17,1,1
697,132,0,19.17,1,1
698,132,0,19.17,1,1
699,132,0,19.17,1,1
700,132,0,19.17,1,1
701,132,0,19.17,1,1
702,132,0,18.33,1,1
703,132,0,19.17,1,1
704,132,0,19.17,1,1
705,132,0,19.17,1,1
706,132,0,18.33,1,1
707,132,0,18.33,1,1
708,132,0,18.33,1,1
709,132,0,18.33,1,1
710,132,0,18.33,1,1
711,123,0,18.33,1,1
712,112,0,18.33,1,1
713,101,0,18.33,1,1
714,131,0,18.33,1,1
715,184,0,18.33,1,1
716,126,0,18.33,1,1
717,158,0,18.33,1,1
718,164,0,18.33,1,1
719,139,0,18.33,1,1
720,116,0,18.33,1,1
721,169,0,18.33,1,1
722,193,0,18.33,1,1
723,112,0,18.33,1,1
724,205,0,18.33,1,1
725,100,0,18.33,1,1
726,102,0,18.33,1,1
727,103,0,18.33,1,1
728,161,0,18.33,1,1
729,137,0,18.33,1,1
730,110,0,18.33,1,1
731,145,0,18.33,1,1
732,138,0,18.33,1,1
733,210,0,18.33,1,1
734,200,0,18.33,1,1
735,144,0,18.33,1,1
736,197,0,18.33,1,1
737,151,0,18.33,1,1
738,149,0,18.33,1,1
739,140,0,18.33,1,1
740,109,0,18.33,1,1
741,165,0,18.33,1,1
742,148,0,18.33,1,1
743,151,0,18.33,1,1
744,143,0,18.33,1,1
745,101,1,18.33,1,1
746,100,0,18.33,1,1
747,119,0,18.33,1,1
748,203,0,18.33,1,1
749,112,0,18.33,1,1
750,212,0,18.33,1,1
751,130,0,18.33,1,1
752,184,0,18.33,1,1
753,158,0,18.33,1,1
754,132,1,18.33,1,1
755,95,0,18.33,1,1
756,193,0,18.33,1,1
757,143,0,18.33,1,1
758,125,0,18.33,1,1
759,159,0,18.33,1,1
760,125,0,18.33,1,1
761,144,0,18.33,1,1
762,107,0,18.33,1,1
763,104,0,18.33,1,1
764,140,0,18.33,1,1
765,210,0,17.5,1,1
766,99,1,18.33,1,1
767,143,0,18.33,1,1
768,140,0,18.33,1,1
769,132,0,18.33,1,1
770,142,0,17.5,1,1
771,168,0,17.5,1,1
772,100,0,17.5,1,1
773,200,0,17.5,1,1
774,113,0,17.5,1,1
775,123,0,17.5,1,1
776,186,0,17.5,1,1
777,159,0,17.5,1,1
778,98,0,17.5,1,1
779,142,0,17.5,1,1
780,192,0,17.5,1,1
781,212,0,17.5,1,1
782,115,0,18.33,1,1
783,175,0,18.33,1,1
784,141,0,18.33,1,1
785,122,0,18.33,1,1
786,118,0,18.33,1,1
787,154,0,18.33,1,1
788,96,0,18.33,1,1
789,196,0,18.33,1,1
790,102,0,18.33,1,1
791,127,0,18.33,1,1
792,158,0,18.33,1,1
793,290,0,18.33,1,1
794,150,0,18.33,1,1
795,141,0,18.33,1,1
796,122,0,18.33,1,1
797,171,0,18.33,1,1
798,120,1,18.33,1,1
799,139,0,18.33,1,1
800,138,0,18.33,1,1
801,139,0,18.33,1,1
802,99,0,18.33,1,1
803,131,0,18.33,1,1
804,119,0,18.33,1,1
805,127,0,18.33,1,1
806,140,0,18.33,1,1
807,95,0,18.33,1,1
808,208,0,18.33,1,1
809,98,0,18.33,1,1
810,98,0,18.33,1,1
811,204,0,18.33,1,1
812,158,0,18.33,1,1
813,139,0,18.33,1,1
814,199,0,18.33,1,1
815,108,0,18.33,1,1
816,200,0,18.33,1,1
817,145,0,18.33,1,1
818,131,0,18.33,1,1
819,146,0,18.33,1,1
820,126,0,18.33,1,1
821,106,0,18.33,1,1
822,123,0,18.33,1,1
823,130,0,18.33,1,1
824,126,0,18.33,1,1
825,103,0,18.33,1,1
826,104,0,18.33,1,1
827,120,0,18.33,1,1
828,116,0,18.33,1,1
829,108,0,18.33,1,1
830,145,0,18.33,1,1
831,152,0,18.33,1,1
832,146,0,18.33,1,1
833,154,0,18.33,1,1
834,131,0,18.33,1,1
835,157,0,18.33,1,1
836,101,0,18.33,1,1
837,160,0,18.33,1,1
838,146,0,18.33,1,1
839,165,0,18.33,1,1
840,115,0,18.33,1,1
841,164,0,18.33,1,1
842,154,0,18.33,1,1
843,146,0,18.33,1,1
844,193,0,18.33,1,1
845,113,0,18.33,1,1
846,141,0,18.33,1,1
847,190,0,18.33,1,1
848,133,0,18.33,1,1
849,199,0,18.33,1,1
850,147,0,18.33,1,1
851,188,0,18.33,1,1
852,169,0,18.33,1,1
853,94,0,18.33,1,1
854,125,0,18.33,1,1
855,103,0,18.33,1,1
856,131,0,18.33,1,1
857,98,0,18.33,1,1
858,345,0,18.33,1,1
859,106,0,18.33,1,1
860,139,0,18.33,1,1
861,170,0,18.33,1,1
862,108,0,17.5,1,1
863,100,0,17.5,1,1
864,228,0,17.5,1,1
865,113,1,17.5,1,1
866,186,0,17.5,1,1
867,140,0,17.5,1,1
868,126,0,18.33,1,1
869,100,0,18.33,1,1
870,144,0,18.33,1,1
871,144,0,18.33,1,1
872,128,0,18.33,1,1
873,130,0,18.33,1,1
874,162,0,18.33,1,1
875,121,0,18.33,1,1
876,133,0,18.33,1,1
877,214,0,18.33,1,1
878,144,0,18.33,1,1
879,140,1,17.5,1,1
880,131,1,18.33,1,1
881,120,0,18.33,1,1
882,136,0,18.33,1,1
883,121,0,18.33,1,1
884,204,1,17.5,1,1
885,192,1,17.5,1,1
886,811,0,17.5,1,1
887,610,0,12.5,1,1
888,121,0,8.33,1,1
889,130,0,11.67,1,1
890,125,0,14.17,1,1
891,123,0,14.17,1,1
892,147,0,15,1,1
893,116,0,15,1,1
894,168,1,15,1,1
895,144,0,15,1,1
896,103,0,15,1,1
897,156,0,15,1,1
898,279,0,15,1,1
899,104,0,15,1,1
900,205,0,15,1,1
901,153,0,15,1,1
902,149,0,15,1,1
903,101,0,15,1,1
904,333,0,15,1,1
905,334,0,15,1,1
906,122,0,15,1,1
907,107,0,15,1,1
908,148,0,15,1,1
909,133,0,15,1,1
910,103,0,15,1,1
911,209,0,14.17,1,1
912,158,0,14.17,1,1
913,112,0,14.17,1,1
914,178,0,14.17,1,1
915,100,0,14.17,1,1
916,99,0,14.17,1,1
917,104,0,14.17,1,1
918,279,0,14.17,1,1
919,126,0,14.17,1,1
920,118,0,14.17,1,1
921,181,0,14.17,1,1
922,105,0,14.17,1,1
923,104,0,14.17,1,1
924,209,0,14.17,1,1
925,106,0,14.17,1,1
926,108,0,14.17,1,1
927,184,0,14.17,1,1
928,99,0,14.17,1,1
929,150,0,14.17,1,1
930,144,0,14.17,1,1
931,103,0,14.17,1,1
932,97,0,14.17,1,1
933,185,0,14.17,1,1
934,101,0,14.17,1,1
935,141,0,14.17,1,1
936,161,0,14.17,1,1
937,148,0,14.17,1,1
938,104,0,14.17,1,1
939,129,0,14.17,1,1
940,156,0,14.17,1,1
941,103,0,14.17,1,1
942,152,0,14.17,1,1
943,109,0,14.17,1,1
944,147,0,14.17,1,1
945,96,0,14.17,1,1
946,173,0,14.17,1,1
947,148,0,14.17,1,1
948,126,0,14.17,1,1
949,150,0,14.17,1,1
950,115,0,14.17,1,1
951,101,0,14.17,1,1
952,164,0,15,1,1
953,280,0,15,1,1
954,191,0,15,1,1
955,330,1,15,1,1
956,112,1,15,1,1
957,151,0,14.17,1,1
958,113,0,14.17,1,1
959,110,0,14.17,1,1
960,128,0,14.17,1,1
961,107,0,14.17,1,1
962,153,0,14.17,1,1
963,159,0,14.17,1,1
964,109,0,14.17,1,1
965,113,0,14.17,1,1
966,158,0,14.17,1,1
967,158,0,14.17,1,1
968,156,0,14.17,1,1
969,144,0,14.17,1,1
970,118,0,14.17,1,1
971,155,0,14.17,1,1
972,107,0,14.17,1,1
973,150,0,14.17,1,1
974,171,0,14.17,1,1
975,280,1,12.5,1,1
976,333,1,14.17,1,1
977,127,0,15,1,1
978,209,0,15,1,1
979,135,0,15,1,1
980,129,0,15,1,1
981,93,0,15,1,1
982,178,0,15,1,1
983,97,0,15,1,1
984,136,0,15,1,1
985,122,0,15,1,1
986,149,0,15,1,1
987,145,0,15,1,1
988,135,0,15,1,1
989,129,0,15,1,1
990,112,0,15,1,1
991,138,0,15,1,1
992,136,0,15,1,1
993,196,0,15,1,1
994,99,0,15,1,1
995,121,0,15,1,1
996,110,0,15,1,1
997,101,0,15,1,1
998,110,0,15,1,1
999,116,0,15,1,1
1000,146,0,15,1,1
1001,145,0,15,1,1
1002,97,0,15,1,1
1003,139,0,15,1,1
